id,category,title,effective_date,assigned_entity,pdf_url
83132a51-cd28-40ff-ac70-95ea71df3752,HUMAN OTC DRUG LABEL,Miracle Rub,2021-11-19,Winning Solutions,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=83132a51-cd28-40ff-ac70-95ea71df3752
1c71a4b0-1347-498f-8124-f4cb4be27b61,HUMAN PRESCRIPTION DRUG LABEL,Progesterone,2022-02-09,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1c71a4b0-1347-498f-8124-f4cb4be27b61
bc937e3d-7167-49a5-b6b1-004b0f89d8c4,HUMAN PRESCRIPTION DRUG LABEL,MITOMYCIN,2023-01-12,"Fresenius Kabi USA, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bc937e3d-7167-49a5-b6b1-004b0f89d8c4
eacedf4b-b8d4-4025-95cc-82ecdf740d15,HUMAN OTC DRUG LABEL,Giorgio Armani Face Fabric Second Skin Nude Makeup Broad Spectrum SPF 12 Sunscreen,2021-01-08,LOreal USA Products Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=eacedf4b-b8d4-4025-95cc-82ecdf740d15
f4790075-a740-4550-9d4c-69a00dac354c,Human Prescription Drug Label,Thiamine,2023-04-20,NorthStar Rx LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f4790075-a740-4550-9d4c-69a00dac354c
7d50f20e-5e26-4cc0-ae45-830df5a46a42,HUMAN PRESCRIPTION DRUG LABEL,DAPTOMYCIN,2021-03-03,Meitheal Pharmaceuticals Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7d50f20e-5e26-4cc0-ae45-830df5a46a42
095df12a-0931-49b8-aff2-8d4aa6ae1060,HUMAN OTC DRUG LABEL,No7 Protect and Perfect Intense Advanced Day Cream SPF 30,2022-06-24,BCM Ltd,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=095df12a-0931-49b8-aff2-8d4aa6ae1060
f31172a2-0ae9-49f2-b797-b26fe33f3f64,HUMAN PRESCRIPTION DRUG LABEL,Gabapentin,2022-03-17,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f31172a2-0ae9-49f2-b797-b26fe33f3f64
57f2ffaf-18da-41c8-809b-9c5a7e1c919c,HUMAN OTC DRUG LABEL,Up and Up Sensitive Toothpaste,2010-08-25,"Team Technologies, Inc",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=57f2ffaf-18da-41c8-809b-9c5a7e1c919c
ad119e13-4995-4661-97ca-a75928adba38,HUMAN PRESCRIPTION DRUG LABEL,Tadalafil,2021-08-11,REMEDYREPACK INC.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ad119e13-4995-4661-97ca-a75928adba38
bf5039a0-2109-41a2-84a9-b5167d0a93da,HUMAN OTC DRUG LABEL,good sense allergy,2019-12-10,L. Perrigo Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bf5039a0-2109-41a2-84a9-b5167d0a93da
23dd3ef2-3ece-49ae-9133-f0ce10fd68fc,HUMAN PRESCRIPTION DRUG LABEL,Divalproex Sodium,2020-12-23,American Health Packaging,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=23dd3ef2-3ece-49ae-9133-f0ce10fd68fc
a890ebb2-70d3-f64b-e053-2995a90a9287,HUMAN OTC DRUG LABEL,INSTANT HAND SANITIZER,2020-06-20,"Jiangsu Ouyali Daily Cosmetic Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a890ebb2-70d3-f64b-e053-2995a90a9287
4b89b07e-9d19-47a2-bd53-bc5eef9deed1,HUMAN PRESCRIPTION DRUG LABEL,Dutasteride and tamsulosin hydrochloride,2020-08-26,Cadila Healthcare Limited,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4b89b07e-9d19-47a2-bd53-bc5eef9deed1
686b2547-d67a-424d-8e8c-4ac962fd8c63,HUMAN OTC DRUG LABEL,MULTI-SYMPTOM DAYTIME,2022-01-13,SPIRIT PHARMACEUTICALS LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=686b2547-d67a-424d-8e8c-4ac962fd8c63
8b116370-13b1-f6f4-e053-2995a90a066c,HUMAN OTC DRUG LABEL,Derma Soleil Mineral Broad Spectrum SPF 30 Sunscreen,2019-06-06,Derma Soleil,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8b116370-13b1-f6f4-e053-2995a90a066c
7c7d992a-abff-44e3-abe9-ccf3fad0425c,HUMAN OTC DRUG LABEL,FOAMING ANTIBACTERIAL,2011-06-09,HYVEE INC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7c7d992a-abff-44e3-abe9-ccf3fad0425c
eb78e0bf-077f-08b2-e053-2a95a90af6be,HUMAN OTC DRUG LABEL,Mucus Relief,2022-11-23,LIDL US LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=eb78e0bf-077f-08b2-e053-2a95a90af6be
a6421adf-c1fb-60fd-e053-2995a90a6a1c,HUMAN OTC DRUG LABEL,Hand Sanitizer Gel,2022-01-13,Value Products Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a6421adf-c1fb-60fd-e053-2995a90a6a1c
a1b14b4d-93ff-dfe0-e053-2995a90a39a4,HUMAN OTC DRUG LABEL,hobby wash,2020-03-25,Hobi Kozmetik Imalat Sanayi Ve Ticaret Anonim Sirketi,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a1b14b4d-93ff-dfe0-e053-2995a90a39a4
d06ffed7-0914-45fa-afe7-90477bb1d16b,HUMAN OTC DRUG LABEL,DayTime Cold and Flu,2014-04-22,Velocity Pharma,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d06ffed7-0914-45fa-afe7-90477bb1d16b
1cef46bb-e590-4a58-82e0-7cf1fc3836a5,HUMAN PRESCRIPTION DRUG LABEL,Metaxalone,2020-04-17,"ScieGen Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1cef46bb-e590-4a58-82e0-7cf1fc3836a5
6d46258b-31d0-4e43-9acd-4c821f09ec0f,HUMAN PRESCRIPTION DRUG LABEL,TOPIRAMATE,2010-01-28,Dispensing Solutions Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6d46258b-31d0-4e43-9acd-4c821f09ec0f
2afcf9f5-2cc7-423c-947e-396da86119ad,HUMAN PRESCRIPTION DRUG LABEL,METFORMIN HYDROCHLORIDE EXTENDED RELEASE,2022-09-12,Preferred PHarmaceuticals Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2afcf9f5-2cc7-423c-947e-396da86119ad
d014c99f-8886-4be2-a199-6b78c941539b,HUMAN OTC DRUG LABEL,Alcare Foamed Antiseptic Handrub,2020-12-11,"SC Johnson Professional USA, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d014c99f-8886-4be2-a199-6b78c941539b
b28c0b7d-9816-4ae5-afd0-5578ee30391f,HUMAN OTC DRUG LABEL,Childrens All Day Allergy,2014-04-17,Kroger Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b28c0b7d-9816-4ae5-afd0-5578ee30391f
a7c37b2a-b647-43d7-b43b-87bbece35430,HUMAN OTC DRUG LABEL,NUMB PLUS Maximum Strength Anorectal,2020-10-27,SEENEXT VENTURE LTD,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a7c37b2a-b647-43d7-b43b-87bbece35430
cc994062-9f2e-8be3-e053-2995a90a3f8b,HUMAN PRESCRIPTION DRUG LABEL,Fluocinonide,2021-09-22,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=cc994062-9f2e-8be3-e053-2995a90a3f8b
7a04adfb-a98a-3e28-e053-2a91aa0a3ad8,HUMAN OTC DRUG LABEL,Zebs Organics Sunscreen,2018-11-06,New Era Naturals,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7a04adfb-a98a-3e28-e053-2a91aa0a3ad8
af8425e2-7317-88b7-e053-2995a90a3c1f,HUMAN OTC DRUG LABEL,FEXOFENADINE HYDROCHLORIDE,2020-09-17,"RETAIL BUSINESS SERVICES, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=af8425e2-7317-88b7-e053-2995a90a3c1f
c7805f3c-5b95-73bd-e053-2a95a90a9984,HUMAN OTC DRUG LABEL,Fruit of the Earth Cabana Beach Clubwith Blood Orange and Essential Oils SPF 50,2021-07-19,"Fruit of the Earth, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c7805f3c-5b95-73bd-e053-2a95a90a9984
8869554b-ff0b-4f0e-8a09-61e7be3b496e,HUMAN PRESCRIPTION DRUG LABEL,Effer-K 10 mEq Unflavored,2019-12-18,Nomax Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8869554b-ff0b-4f0e-8a09-61e7be3b496e
e0797a2c-8196-45f2-e053-2a95a90a64f0,HUMAN OTC DRUG LABEL,"Olika Hydrating Hand Sanitizer, Noble Fir",2022-06-02,"Amyris, Inc",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e0797a2c-8196-45f2-e053-2a95a90a64f0
aee0fcfb-288c-4bc9-86bb-fbaff0bee764,HUMAN OTC DRUG LABEL,PPE GLOBAL HEALTH HAND SANITIZER,2020-07-13,PPE GLOBAL HEALTH,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=aee0fcfb-288c-4bc9-86bb-fbaff0bee764
8cdc5b4d-ff8d-4010-97d7-313422a0b868,HUMAN OTC DRUG LABEL,Oxytrol for Women,2016-08-13,"Allergan, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8cdc5b4d-ff8d-4010-97d7-313422a0b868
bc2cec64-f842-532c-e053-2995a90a554d,HUMAN PRESCRIPTION DRUG LABEL,Metaxalone,2021-02-25,Central Packaging,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bc2cec64-f842-532c-e053-2995a90a554d
f96cfd69-da34-41ee-90a9-610a4655cd1c,HUMAN PRESCRIPTION DRUG LABEL,EYLEA,2021-06-11,"Regeneron Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f96cfd69-da34-41ee-90a9-610a4655cd1c
72b46a1e-d9ea-4a47-95ef-5eae96ef1e7f,HUMAN PRESCRIPTION DRUG LABEL,Pioglitazone,2021-01-04,Major Pharmaceuticals,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=72b46a1e-d9ea-4a47-95ef-5eae96ef1e7f
8f27c88a-7a70-e00a-e053-2a95a90a95a4,HUMAN OTC DRUG LABEL,AVON Whitening EssentialsBlanc Charcoal Fresh Mint,2019-07-31,"Tai Guk Pharm. Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8f27c88a-7a70-e00a-e053-2a95a90a95a4
7a9bb4a0-c463-44e8-90a3-12bd58829f9d,HUMAN OTC DRUG LABEL,Artistry Studio Done With Zit Acne Treatment Clearing Gel,2021-04-07,Access Business Group LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7a9bb4a0-c463-44e8-90a3-12bd58829f9d
1c8ff152-a003-4528-bae2-addba6c60149,HUMAN OTC DRUG LABEL,ROSELLE TEA EYE GE L,2019-02-18,"JAYJUN COSMETIC Co.,Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1c8ff152-a003-4528-bae2-addba6c60149
9c563e53-2246-cd57-e053-2995a90a82d7,HUMAN OTC DRUG LABEL,Antibacterial Hand Sanitizer,2020-01-17,"Zhejiang Ayan Biotech Co.,Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9c563e53-2246-cd57-e053-2995a90a82d7
0a6da401-a8a3-5d0b-f37e-c220838f7e49,HUMAN OTC DRUG LABEL,Fexofenadine hydrochloride,2018-03-06,MAJOR PHARMACEUTICALS,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0a6da401-a8a3-5d0b-f37e-c220838f7e49
c053890a-0383-487a-ba64-73687ccbd3f5,HUMAN OTC DRUG LABEL,Stool SoftenerPlus Stimulant Laxative,2019-10-30,Care One (American Sales Company),https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c053890a-0383-487a-ba64-73687ccbd3f5
b08f0804-9946-8668-e053-2a95a90a4a42,HUMAN OTC DRUG LABEL,Jack Black The Supreme Shave,2021-07-29,Jack Black L.L.C,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b08f0804-9946-8668-e053-2a95a90a4a42
f82a8d79-3150-4ad5-af8c-23ffef523019,HUMAN OTC DRUG LABEL,health mart omeprazole,2020-03-20,Strategic Sourcing Services LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f82a8d79-3150-4ad5-af8c-23ffef523019
9998b851-825b-a97d-e053-2a95a90affc6,HUMAN OTC DRUG LABEL,ibuprofen,2020-09-11,DISCOUNT DRUG MART,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9998b851-825b-a97d-e053-2a95a90affc6
52672cf9-bd14-32e5-e054-00144ff8d46c,HUMAN OTC DRUG LABEL,Gold Cosmetics Bleach Cream,2017-11-16,Peer Pharm Ltd,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=52672cf9-bd14-32e5-e054-00144ff8d46c
05235d73-36a2-4f6f-b04c-6a07b7eb138e,HUMAN OTC DRUG LABEL,Girls Rule The World Antibacterial Hand Sanitizer Watermelon Scented,2020-10-18,"Ganzhou Olivee Cosmetic Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=05235d73-36a2-4f6f-b04c-6a07b7eb138e
e9891538-25b9-be71-e053-2995a90a4d2f,HUMAN OTC DRUG LABEL,Natural Defense Multicolor Stick,2022-01-01,"Baja Fur, S.A. de C.V.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e9891538-25b9-be71-e053-2995a90a4d2f
bbd3ab1d-0b54-4051-9fb6-a3fc0ef3d4a5,HUMAN PRESCRIPTION DRUG LABEL,Losartan Potassium and Hydrochlorothiazide,2021-05-21,Torrent Pharmaceuticals Limited,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bbd3ab1d-0b54-4051-9fb6-a3fc0ef3d4a5
3529be10-0004-4628-9ca1-67a8acd86b51,HUMAN PRESCRIPTION DRUG LABEL,SODIUM PHENYLACETATE AND SODIUM BENZOATE,2021-01-19,"MAIA PHARMACEUTICALS, INC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3529be10-0004-4628-9ca1-67a8acd86b51
8a790eeb-7d7d-4a94-9103-6ed09c04d596,HUMAN OTC DRUG LABEL,Maximum Strength Mucinex Fast-Max Cold and Flu,2021-07-01,RB Health (US) LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8a790eeb-7d7d-4a94-9103-6ed09c04d596
01cf0522-a3c1-aea8-e063-6294a90aabfe,HUMAN OTC DRUG LABEL,Dr.Jart Cicapair Tiger Grass Camo Drops,2023-08-11,"Have & Be Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=01cf0522-a3c1-aea8-e063-6294a90aabfe
fa00e99e-f050-4544-a11b-d20c9710761e,HUMAN PRESCRIPTION DRUG LABEL,prazosin hydrochloride,2023-02-21,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fa00e99e-f050-4544-a11b-d20c9710761e
723b4e85-8688-5527-e053-2991aa0aec46,HUMAN PRESCRIPTION DRUG LABEL,Diazepam,2018-11-20,St. Marys Medical Park Pharmacy,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=723b4e85-8688-5527-e053-2991aa0aec46
3b87d291-a1a1-37ed-e054-00144ff8d46c,HUMAN OTC DRUG LABEL,United Spirit of AmericaBroad Spectrum SPF 50 Sunscreen,2021-08-27,Prime Enterprises Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3b87d291-a1a1-37ed-e054-00144ff8d46c
499a1944-1682-4798-9058-3748a5eaa420,HUMAN OTC DRUG LABEL,Secura Extra Protective,2019-03-25,Smith & Nephew Medical Ltd,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=499a1944-1682-4798-9058-3748a5eaa420
c52a1e04-f3ca-47a1-a26e-d6f5e77b47d6,HUMAN OTC DRUG LABEL,TiZO Photoceutical AM Replenish Non-Tinted,2021-01-12,"Fallien Cosmeceuticals, LTD",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c52a1e04-f3ca-47a1-a26e-d6f5e77b47d6
a5797d27-ff2d-8ec5-e053-2a95a90aa3a2,HUMAN OTC DRUG LABEL,Sauber Halten SA de CV,2020-05-12,"Sauber Halten, S.A. de C.V.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a5797d27-ff2d-8ec5-e053-2a95a90aa3a2
3121a4c6-d5c2-4608-a0be-2d9f4b955d5f,HUMAN PRESCRIPTION DRUG LABEL,Lisinopril,2021-09-22,"NCS HealthCare of KY, LLC dba Vangard Labs",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3121a4c6-d5c2-4608-a0be-2d9f4b955d5f
f6829698-b12e-484d-a322-d2f68586e637,HUMAN PRESCRIPTION DRUG LABEL,Phenazopyridine Hydrochloride,2022-07-21,REMEDYREPACK INC.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f6829698-b12e-484d-a322-d2f68586e637
e286ffd4-c598-47fb-af06-2e15f7e6f99f,HUMAN PRESCRIPTION DRUG LABEL,SAXAGLIPTIN,2023-08-01,"Glenmark Pharmaceuticals Inc., USA",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e286ffd4-c598-47fb-af06-2e15f7e6f99f
839a1077-b451-47cf-90e7-344302d00183,HUMAN OTC DRUG LABEL,Tinted Moisturizer SPF 20 Bisque,2011-05-02,"Gurwitch Products, L.L.C.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=839a1077-b451-47cf-90e7-344302d00183
117aeccc-1a78-46d8-ad8d-4035870ad910,HUMAN PRESCRIPTION DRUG LABEL,Hydroxyzine Hydrochloride,2018-12-13,"Morton Grove Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=117aeccc-1a78-46d8-ad8d-4035870ad910
a39b9ce6-a074-4165-e053-2995a90a277a,HUMAN OTC DRUG LABEL,EasyStick,2020-04-18,Pure O2,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a39b9ce6-a074-4165-e053-2995a90a277a
e5ed4c2a-e320-48cf-a2fd-61d48481c624,HUMAN PRESCRIPTION DRUG LABEL,Lidocaine,2018-12-06,"Darby Dental Supply, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e5ed4c2a-e320-48cf-a2fd-61d48481c624
5d5ca5b6-282b-4683-908c-854782255739,Human Prescription Drug Label,Cefpodoxime Proxetil,2022-05-20,"Ascend Laboratories, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5d5ca5b6-282b-4683-908c-854782255739
ac26d3b8-4d5b-4ae4-e053-2a95a90a928c,HUMAN OTC DRUG LABEL,CleenScent Hand Sanitizer Gel,2020-08-04,XMA Servicios de Manufactura S de RL de CV,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ac26d3b8-4d5b-4ae4-e053-2a95a90a928c
a498c40e-8e44-6fe4-e053-2995a90a95c0,HUMAN OTC DRUG LABEL,Grizzly Creek Naturals Sanitizer Huckleberry,2020-05-01,BLACK BIRD POTENTIALS INC.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a498c40e-8e44-6fe4-e053-2995a90a95c0
7ed70785-790e-4043-8deb-00099b87ab74,HUMAN OTC DRUG LABEL,LBEL FILLING EFFECT FOUNDATION SPF 10 (CLAIRE 1) - BEIGE,2013-12-19,Ventura Corporation LTD,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7ed70785-790e-4043-8deb-00099b87ab74
548452d1-1c35-468e-a424-b14b6e7cbf33,HUMAN OTC DRUG LABEL,G AND Y ANTIBACTERIAL HAND WIPES,2020-05-14,ERUSLU SAGLIK URUNLERI SANAYI VE TICARET ANONIM SIRKETI,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=548452d1-1c35-468e-a424-b14b6e7cbf33
f6f34a70-81b7-ae82-e053-6294a90a4ad0,HUMAN OTC DRUG LABEL,Unscented Hand Sanitizer,2023-03-01,Raining Rose,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f6f34a70-81b7-ae82-e053-6294a90a4ad0
6c453982-23f3-4d9e-a451-d5e6ad9926ba,HUMAN OTC DRUG LABEL,SPAI-SONS MARIGOLD OILY SKIN,2012-06-07,SPAI-SONS PHARMACEUTICAL INTERNATIONAL COSMETICS,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6c453982-23f3-4d9e-a451-d5e6ad9926ba
006a7a11-92b7-4522-b2f4-02e29d7b05d6,HUMAN OTC DRUG LABEL,robafen,2020-09-16,Major Pharmaceuticals,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=006a7a11-92b7-4522-b2f4-02e29d7b05d6
dc38f412-dca7-4b54-b14c-314e7a251ee6,HUMAN PRESCRIPTION DRUG LABEL,Sildenafil,2021-04-14,A-S Medication Solutions,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=dc38f412-dca7-4b54-b14c-314e7a251ee6
c9084267-e096-4dfb-b364-1a218c9d6985,HUMAN PRESCRIPTION DRUG LABEL,Tamsulosin Hydrochloride,2020-12-08,McKesson Corporation dba SKY Packaging,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c9084267-e096-4dfb-b364-1a218c9d6985
37045a6a-defa-4041-9bc1-18784f49e3f1,HUMAN PRESCRIPTION DRUG LABEL,Doxycycline Hyclate,2010-05-25,State of Florida DOH Central Pharmacy,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=37045a6a-defa-4041-9bc1-18784f49e3f1
adaaa4a8-ad9b-09b9-e053-2a95a90af6f5,HUMAN OTC DRUG LABEL,Hand Sanitizer GelOVERTURE,2020-08-25,"ZHEJIANG YASILI COSMETICS CO.,LTD",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=adaaa4a8-ad9b-09b9-e053-2a95a90af6f5
c62e1a7f-b20e-4be4-b04f-daef8cda77d1,HUMAN PRESCRIPTION DRUG LABEL,Gabapentin,2021-05-24,"Preferred Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c62e1a7f-b20e-4be4-b04f-daef8cda77d1
f4ffb19e-6d65-49fd-83ce-514d38d9d97c,HUMAN PRESCRIPTION DRUG LABEL,Glimepiride,2021-12-02,"PD-Rx Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f4ffb19e-6d65-49fd-83ce-514d38d9d97c
e144e496-7326-4397-bfaa-e9cb41876671,HUMAN OTC DRUG LABEL,Nighttime Sleep Aid,2019-12-05,Meijer Distribution Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e144e496-7326-4397-bfaa-e9cb41876671
419479ee-c1e1-306c-e054-00144ff8d46c,HUMAN PRESCRIPTION DRUG LABEL,Medroxyprogesterone Acetate,2022-01-19,"RedPharm Drug, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=419479ee-c1e1-306c-e054-00144ff8d46c
616fdb50-ee82-2a80-e053-2991aa0a1a94,HUMAN PRESCRIPTION DRUG LABEL,Acetaminophen and Codeine Phosphate,2020-03-31,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=616fdb50-ee82-2a80-e053-2991aa0a1a94
0cb2ef7d-e35b-483b-9985-cfef99d7b96f,HUMAN PRESCRIPTION DRUG LABEL,Dofetilide,2020-08-28,"Sigmapharm Laboratories, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0cb2ef7d-e35b-483b-9985-cfef99d7b96f
65a80879-329f-4176-aa63-feaaca0c561b,HUMAN OTC DRUG LABEL,Sinus and Allergy PE,2021-10-24,American Sales Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=65a80879-329f-4176-aa63-feaaca0c561b
29cae360-4ae6-427d-b4a6-de6d941d09c0,HUMAN PRESCRIPTION DRUG LABEL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,2015-10-27,DirectRX,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=29cae360-4ae6-427d-b4a6-de6d941d09c0
5be86285-8454-4da6-9f92-fa1ae1478b7a,HUMAN OTC DRUG LABEL,PERFECT SKIN PACT SWEET ALMOND,2015-07-16,J2D INTERNATIONAL,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5be86285-8454-4da6-9f92-fa1ae1478b7a
c5c81c67-90cf-4e64-acb5-58b0358fa742,HUMAN PRESCRIPTION DRUG LABEL,Pioglitazone,2021-07-31,"Teva Pharmaceuticals USA, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c5c81c67-90cf-4e64-acb5-58b0358fa742
aaf9d52c-b35d-bc11-e053-2a95a90aec06,HUMAN OTC DRUG LABEL,Hand Sanitizer,2020-07-22,Tu Negocio En Minutos SA de CV,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=aaf9d52c-b35d-bc11-e053-2a95a90aec06
1bb3aeea-2d49-40fb-a64b-b9df5240d9b1,HUMAN OTC DRUG LABEL,basic care mucus relief severe congestion and cough,2019-02-04,L. Perrigo Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=1bb3aeea-2d49-40fb-a64b-b9df5240d9b1
a925e169-a63d-4614-925e-e556daef9ec5,HUMAN OTC DRUG LABEL,ROBAFEN COUGH FORMULA,2013-10-03,Aidarex Pharmaceuticals LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a925e169-a63d-4614-925e-e556daef9ec5
6522d8a4-2658-444d-8412-d2a2fe0532b3,HUMAN PRESCRIPTION DRUG LABEL,Oxygen,2009-11-04,Allens Cylinder Testing & Inspection Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6522d8a4-2658-444d-8412-d2a2fe0532b3
70f3a4ef-3393-432c-a84d-1446ea5fa53a,HUMAN OTC DRUG LABEL,up and up famotidine complete,2020-03-09,Target Corporation,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=70f3a4ef-3393-432c-a84d-1446ea5fa53a
