id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
6552938,708,Venoocclusive liver disease,10047216,PT,29.827,10.943,5,201457,7961,34747508
6546644,3658,Stress,10042209,PT,196.239,74.556,76,2467,30271,34924117
6499252,4287,Fibrosis,10016642,PT,49.42,16.335,20,8839,2516,34945556
6588604,682,Fine motor delay,10066088,PT,20.899,19.289,7,17288,261,34939375
6575232,2553,Pulmonary arterial pressure abnormal,10060233,PT,21.503,12.638,9,50642,208,34906072
6582384,4192,Hyperlipidaemia,10062060,PT,25.963,23.161,22,6791,14507,34935611
6505443,4958,Hepatic failure,10019663,PT,19.754,16.868,87,41172,34444,34881228
6474710,5057,Blood glucose decreased,10005555,PT,43.698,20.506,28,6198,13209,34937496
6498895,2646,Feeling abnormal,10016322,PT,16.126,10.229,469,196674,62766,34697022
6571562,4809,Catheter site discharge,10057688,PT,81.137,19.549,31,46509,612,34909779
6546704,2552,Strongyloidiasis,10042254,PT,361.233,11.088,202,171034,2509,34783186
6541033,2798,Rhabdomyolysis,10039020,PT,28.213,11.286,44,58470,68119,34830298
6467698,1992,Anaesthetic complication neurological,10002105,PT,11.987,10.64,10,129742,329,34826850
6572115,4940,Graft complication,10058060,PT,29.232,19.925,10,18462,372,34938087
6465117,5158,Acute myocardial infarction,10000891,PT,18.525,14.562,15,33963,53704,34869249
6470163,1032,Arrhythmia,10003119,PT,57.775,15.565,95,24018,35713,34897105
6602610,4901,Device delivery system issue,10077122,PT,17.266,10.184,16,161282,485,34795148
6543638,1922,Shock,10040560,PT,37.092,10.726,88,43022,24091,34889730
6496104,1751,Eosinophilia,10014950,PT,41.765,11.207,118,328924,26104,34601785
6495996,1859,Eosinophil count increased,10014945,PT,14.51,11.778,6,123173,8566,34825186
6469893,4219,Appendicitis,10003011,PT,123.618,19.657,53,4609,14754,34937515
6588995,1112,Acute graft versus host disease in skin,10066262,PT,49.579,14.452,61,81621,5140,34870109
6471852,1606,Ataxia,10003591,PT,77.865,10.314,181,152527,13672,34790551
6604414,4924,Immune-mediated enterocolitis,10078961,PT,546.674,13.752,190,50092,2609,34904040
6604791,475,Tender joint count decreased,10079354,PT,12.435,10.824,6,62931,156,34893838
6603711,960,Therapy partial responder,10078115,PT,379.339,14.221,255,84245,9361,34863070
6557542,1854,Paradoxical drug reaction,10048958,PT,71.744,13.324,37,21581,3314,34931999
6561503,1711,Engraftment syndrome,10050684,PT,25.421,21.695,10,10454,987,34945480
6497188,5037,Extrapyramidal disorder,10015832,PT,74.524,39.864,26,1496,12854,34942555
6512085,1982,Inferiority complex,10021925,PT,12.275,12.115,3,108119,3,34848806
6476456,254,Blood triglycerides increased,10005839,PT,18.439,17.341,28,16762,14131,34926010
6476527,4110,Blood urea increased,10005851,PT,167.815,20.837,105,9693,30259,34916874
6605215,4133,Cardiac dysfunction,10079751,PT,16.477,13.146,25,90648,2313,34863945
6538372,722,Rash erythematous,10037855,PT,59.179,14.944,16,147357,24961,34784597
6594914,4239,Infective pulmonary exacerbation of cystic fibrosis,10070608,PT,61.629,12.477,20,601046,6781,34349084
6518555,1610,Lymphopenia,10025327,PT,10.656,10.275,21,106499,16314,34834097
6471433,941,Asthenia,10003549,PT,32.435,10.496,658,66773,244593,34644907
6574466,1171,Alpha globulin increased,10059543,PT,11.848,10.677,3,83187,6,34873735
6477181,3312,Bradycardia,10006093,PT,121.009,19.948,124,9309,75294,34872204
6592753,124,Narrow anterior chamber angle,10068960,PT,21.049,10.773,12,221624,117,34735178
6570956,2054,Underdose,10057362,PT,17.474,11.041,61,303022,13719,34640129
6473558,4933,Bladder transitional cell carcinoma,10005084,PT,87.153,14.443,57,65251,2598,34889025
6505816,1118,Hepatic neoplasm,10019695,PT,16.095,12.844,16,44543,1961,34910411
6575945,668,Diffuse alveolar damage,10060902,PT,26.039,11.627,21,38070,2293,34916547
6490865,1747,Drug abuse,10013654,PT,18.372,14.576,62,9004,99034,34848831
6566264,157,Candida sepsis,10053166,PT,24.222,16.607,12,16870,1267,34938782
6601863,2436,Meconium aspiration syndrome,10076496,PT,30.781,10.473,10,115846,42,34841033
6547572,882,Supraventricular tachycardia,10042604,PT,32.596,11.141,74,76530,11043,34869284
6544143,760,Sjogren's syndrome,10040767,PT,11.056,10.791,5,122455,55,34834416
6542594,2068,Seizure,10039906,PT,22.908,11.533,255,53670,104602,34798404
6587849,5141,NIH stroke scale score decreased,10065529,PT,21.043,20.72,3,11563,0,34945365
6472365,2029,Atrioventricular block complete,10003673,PT,18.496,10.45,14,189177,9305,34758435
6570305,1112,Peripheral sensorimotor neuropathy,10056673,PT,17.465,14.452,20,81662,1562,34873687
6608940,4248,COVID-19,10084268,PT,54.478,15.011,76,7660,77474,34871721
6604370,708,Supine hypertension,10078932,PT,12.962,10.943,13,201449,346,34755123
6558182,2838,Osteopenia,10049088,PT,21.215,10.319,60,162748,4789,34789334
6549384,2239,Thrombocytopenia,10043554,PT,11.023,10.76,122,40445,156125,34760239
6530131,942,Palpitations,10033557,PT,62.272,22.506,46,4221,39940,34912724
6506646,2807,Hernia,10019909,PT,12.413,11.734,4,85693,9579,34861655
6524041,1336,Nasopharyngitis,10028810,PT,31.863,10.589,317,97303,69651,34789660
6547061,2609,Suicidal ideation,10042458,PT,78.045,34.694,46,2862,40342,34913681
6497307,4934,Eye infection,10015929,PT,24.442,15.005,31,60561,3642,34892697
6464462,66,Acidosis,10000486,PT,14.65,13.518,20,14070,10925,34931916
6481404,4954,Chills,10008531,PT,111.438,18.414,204,24738,80839,34851150
6569788,2356,Fluid intake reduced,10056291,PT,22.477,10.692,53,168814,3648,34784416
6570201,2801,Graft infection,10056559,PT,17.485,16.084,8,26132,454,34930337
6524440,2717,Neck pain,10028836,PT,40.799,11.258,103,49930,25246,34881652
6586746,2029,Chronic kidney disease,10064848,PT,21.297,10.45,133,189058,41077,34726663
6589749,2831,Treatment failure,10066901,PT,14.437,11.362,10,28206,46687,34882028
6543611,722,Sexual dysfunction,10040477,PT,77.167,14.944,113,147260,6190,34803368
6478491,255,Cardiac arrest,10007515,PT,18.423,10.27,370,96086,95789,34764686
6583122,1836,Renal impairment,10062237,PT,54.4,11.086,89,83638,94424,34778780
6560804,4799,Blood phosphorus increased,10050196,PT,255.129,110.32,69,2840,7652,34946370
6509650,1258,Hypochloraemia,10020955,PT,13.511,11.615,25,386038,620,34570248
6521983,4810,Muscle spasms,10028334,PT,17.405,13.73,148,40584,74853,34841346
6607492,74,Therapeutic product effect incomplete,10082200,PT,163.713,13.721,549,752020,49992,34154370
6468577,5141,Angioedema,10002424,PT,522.522,20.72,252,11314,37122,34908243
6513765,722,Intentional self-injury,10022524,PT,78.412,14.944,177,147196,13594,34795964
6592640,2836,Anti-cyclic citrullinated peptide antibody positive,10068798,PT,13.145,10.219,31,198325,1812,34756763
6538638,1883,Rash pruritic,10037884,PT,17.143,10.854,113,79868,26828,34850122
6523532,4933,Myoclonus,10028622,PT,15.801,14.443,4,65304,14721,34876902
6499292,4182,Fistula,10016717,PT,14.695,11.5,3,122250,6837,34827841
6581813,434,Psychotic disorder,10061920,PT,16.628,14.741,56,33046,24396,34899433
6561513,1395,Cytokine storm,10050685,PT,14.554,13.033,12,73140,698,34883081
6492383,758,Drug level decreased,10013718,PT,20.673,12.774,6,167949,7840,34781136
6515314,4933,Joint stiffness,10023230,PT,51.378,14.443,81,65227,10792,34880831
6544401,4978,Skin irritation,10040880,PT,16.268,13.862,78,237080,5499,34714274
6595882,1990,Posterior reversible encephalopathy syndrome,10071066,PT,15.238,10.931,41,306025,9913,34640952
6600286,3489,Urethritis mycoplasmal,10075063,PT,50.109,41.218,6,756,18,34956151
6549372,2356,Thrombocytopenia,10043554,PT,33.76,10.692,541,168326,155706,34632358
6489000,5002,Diabetic neuropathy,10012680,PT,46.507,11.158,40,43666,4157,34909068
6600614,1232,Neuropathic muscular atrophy,10075469,PT,13.119,12.762,4,65441,26,34891460
6561607,4909,Specific gravity urine increased,10050773,PT,41.715,16.444,11,21291,140,34935489
6499140,2717,Feeling jittery,10016338,PT,12.009,11.258,21,50012,3982,34902916
6561497,2552,Engraftment syndrome,10050684,PT,53.261,11.088,42,171194,955,34784740
6586081,1751,Oral mucosa erosion,10064594,PT,49.253,11.207,53,328989,919,34626970
6549460,4978,Thrombocytopenia,10043554,PT,595.422,13.862,162,236996,156085,34563688
6533599,1076,Pneumonia,10035664,PT,200.009,20.726,60,35356,362567,34558948
6479911,4201,Cardiovascular disorder,10007649,PT,49.726,20.97,31,8620,10025,34938255
6474916,460,Blood growth hormone increased,10005574,PT,47.031,21.876,11,5090,377,34951453
6588498,2873,VACTERL syndrome,10066022,PT,20.848,11.962,6,43169,50,34913706
6496057,2302,Eosinophilia,10014950,PT,28.558,15.946,79,39084,26143,34891625
6497966,4566,Fall,10016173,PT,34.766,24.835,192,16805,202693,34737241
6479876,380,Cardiospasm,10007645,PT,75.888,10.892,66,193324,1522,34762019
6572250,1992,Dyslipidaemia,10058108,PT,16.042,10.64,4,129748,7484,34819695
6602638,972,Helplessness,10077169,PT,12.141,11.194,5,76157,72,34880697
6577605,2711,Inflammation,10061218,PT,17.85,10.442,35,102637,28260,34825999
6553797,4974,Vision blurred,10047513,PT,20.921,12.216,161,195690,45802,34715278
6520157,4933,Metabolic acidosis,10027417,PT,21.604,14.443,30,65278,43650,34847973
6598037,941,Accidental exposure to product,10073317,PT,13.417,10.496,4,67427,12798,34876702
6514953,2552,Isosporiasis,10023076,PT,40.515,11.088,17,171219,105,34785590
6595750,2138,Vascular compression,10070995,PT,50.0,21.159,13,9567,363,34946988
6550389,4196,Tooth malformation,10044046,PT,11.729,10.643,10,237180,181,34719560
6519880,1767,Meningitis staphylococcal,10027255,PT,15.808,13.082,5,42570,60,34914296
6574806,52,Drug resistance,10059866,PT,198.688,11.721,44,446835,25883,34484169
6480243,1783,Cellulitis,10007882,PT,23.862,16.939,55,12032,52896,34891948
6489572,1601,Diplopia,10013036,PT,160.222,15.736,89,11935,16754,34928153
6521469,1388,Mucosal inflammation,10028116,PT,52.89,10.167,223,92572,38399,34825737
6578484,2054,Pericardial disease,10061338,PT,18.248,11.041,21,303062,429,34653419
6607237,1767,Product prescribing error,10081770,PT,72.974,13.082,113,42462,22814,34891542
6543799,1728,Sickle cell anaemia with crisis,10040642,PT,14.152,13.991,20,39258,4033,34913620
6603574,1567,Gambling disorder,10078070,PT,361.026,15.058,91,13389,1569,34941882
6609663,5385,SARS-CoV-2 sepsis,10084639,PT,39.244,30.085,7,2506,125,34954293
6484057,242,Condition aggravated,10010264,PT,14.277,14.072,487,68391,191709,34696344
6482464,703,Clonus,10009346,PT,15.635,10.716,30,111624,2720,34842557
6516042,2677,Lactic acidosis,10023676,PT,13.358,11.254,44,88113,34728,34834046
6525637,1678,Neuropathy peripheral,10029331,PT,84.51,16.628,212,31066,83051,34842602
6533926,668,Pneumonia mycoplasmal,10035724,PT,11.993,11.627,8,38083,652,34918188
6516788,2441,Libido decreased,10024419,PT,12.835,11.067,32,83187,4664,34869048
6504258,2865,"Hallucination, auditory",10019070,PT,80.136,22.258,52,13066,11865,34931948
6520880,2806,Miosis,10027646,PT,10.589,10.191,5,85334,9530,34862062
6498391,5082,Fatigue,10016256,PT,35.903,22.615,61,14322,370592,34571956
6507022,1513,Histoplasmosis disseminated,10020144,PT,37.585,14.556,16,14937,1347,34940631
6526634,1529,Nightmare,10029412,PT,157.451,16.863,73,7852,14318,34934688
6562209,380,Therapy non-responder,10051082,PT,28.801,10.892,115,193275,39031,34724510
6465875,2865,Aggression,10001488,PT,131.016,22.258,112,13006,38852,34904961
6464289,3317,Accidental overdose,10000381,PT,86.262,14.791,31,295007,20109,34641784
6539248,4196,Renal failure,10038435,PT,48.429,10.643,610,236580,129947,34589794
6562951,26,Bile duct stenosis,10051341,PT,15.996,13.791,18,94221,1193,34861499
6503420,3017,Haemoglobin decreased,10018884,PT,43.362,11.211,85,58294,120687,34777865
6555017,1232,Wheezing,10047924,PT,43.158,12.762,12,65433,41390,34850096
6599738,1860,Infective aortitis,10074707,PT,20.872,12.771,5,41450,19,34915457
6589249,3017,Toxic anterior segment syndrome,10066366,PT,95.036,11.211,44,58335,1125,34897427
6550444,1053,Torsade de pointes,10044066,PT,23.044,10.292,50,77388,7159,34872334
6516051,1336,Lactic acidosis,10023676,PT,38.208,10.589,25,97595,34747,34824564
6602235,1771,Perforation,10076705,PT,10.872,10.716,9,152982,247,34803693
6481772,1960,Cholestasis,10008635,PT,36.126,21.155,58,19114,26890,34910869
6528203,4133,Oral papule,10031010,PT,17.067,13.146,4,90669,4,34866254
6609231,4275,Product dose omission issue,10084406,PT,42.305,11.96,186,25275,119525,34811945
6572203,26,Peritoneal haematoma,10058095,PT,18.581,13.791,7,94232,62,34862630
6565697,4985,Adenocarcinoma pancreas,10052747,PT,20.084,13.158,11,17659,1363,34937898
6476327,367,Blood testosterone increased,10005815,PT,92.929,12.95,35,25504,1238,34930154
6526328,2015,Neutrophil count decreased,10029366,PT,19.227,15.19,7,26028,51097,34879799
6528898,4290,Overdose,10033295,PT,24.601,10.587,42,40290,91017,34825582
6598670,2337,Pneumocystis jirovecii pneumonia,10073755,PT,60.222,11.618,5,140112,19705,34797109
6575257,38,Anticoagulation drug level above therapeutic,10060320,PT,77.862,35.888,16,743,2100,34954072
6474914,5015,Blood growth hormone increased,10005574,PT,223.806,32.676,37,2879,351,34953664
6538311,3094,Rash,10037844,PT,88.574,27.071,17,22144,222735,34712035
6559861,1112,Metastases to muscle,10049730,PT,28.169,14.452,13,81669,232,34875017
6594604,4195,Motor developmental delay,10070302,PT,19.905,10.52,22,204719,646,34751544
6542539,1952,Seizure,10039906,PT,13.975,11.065,133,67714,104724,34784360
6494507,4972,Ear infection,10014011,PT,47.516,20.792,58,39118,10173,34907582
6575175,4512,Antipsychotic drug level,10060142,PT,19.34,14.342,4,37267,7,34919653
6543239,2552,Septic shock,10040070,PT,323.803,11.088,927,170309,70907,34714788
6564053,112,Infusion related reaction,10051792,PT,31.868,11.305,135,40852,52922,34863022
6477084,4810,Bradycardia,10006093,PT,16.423,13.73,40,40692,75378,34840821
6464980,2445,Acute myocardial infarction,10000891,PT,78.562,11.253,646,245130,53073,34658082
6564845,1258,Coronary arterial stent insertion,10052086,PT,16.793,11.615,90,385973,4039,34566829
6481820,2391,Cholestasis,10008635,PT,20.74,12.142,79,44909,26869,34885074
6554844,1232,Weight increased,10047899,PT,55.882,12.762,55,65390,92978,34798508
6592942,105,Smoke sensitivity,10069201,PT,37.359,10.861,18,210278,127,34746508
6505012,2807,Heart rate irregular,10019304,PT,12.688,11.734,12,85685,15795,34855439
6468385,2253,Angina unstable,10002388,PT,18.433,11.679,71,405234,11582,34540044
6561966,2046,Deep vein thrombosis,10051055,PT,20.574,19.728,64,13553,65184,34878130
6605691,4802,Intestinal metastasis,10080311,PT,29.467,17.889,9,17352,247,34939323
6559457,4205,Somatosensory evoked potentials abnormal,10049464,PT,13.891,10.605,11,263009,160,34693751
6489957,1859,Disseminated tuberculosis,10013453,PT,91.663,11.778,70,123109,2135,34831617
6586255,2330,Faecal vomiting,10064670,PT,21.461,17.4,6,4930,436,34951559
6559106,522,Sudden cardiac death,10049418,PT,28.051,10.904,46,112520,3655,34840710
6482819,2068,Colitis,10009887,PT,15.828,11.533,21,53904,37729,34865277
6515914,1768,Laboratory test abnormal,10023547,PT,26.451,10.36,20,123551,20371,34812989
6580378,2562,Adverse drug reaction,10061623,PT,19.732,10.84,228,173533,29114,34754056
6519911,438,Meningitis tuberculous,10027259,PT,51.552,23.003,18,19684,667,34936562
6534065,4978,Pneumonitis,10035742,PT,102.123,13.862,51,237107,33827,34685946
6510021,4175,Hypohidrosis,10021013,PT,24.782,15.297,8,21470,212,34935241
6505694,1327,Hepatic function abnormal,10019670,PT,32.589,15.325,52,10343,44311,34902225
6517355,4924,Lung lobectomy,10024741,PT,17.767,13.752,5,50277,32,34906617
6601882,1506,Nasal crusting,10076524,PT,17.699,12.821,8,30816,373,34925734
6566518,722,Patient restraint,10053316,PT,25.843,14.944,11,147362,84,34809474
6609227,4261,Product dose omission issue,10084406,PT,31.129,11.206,191,29534,119520,34807686
6519960,2255,Mental impairment,10027374,PT,25.925,10.6,101,151592,10221,34795017
6511555,2436,Illusion,10021403,PT,13.238,10.473,15,115841,812,34840263
6597646,1990,Unintentional medical device removal,10072931,PT,14.723,10.931,3,306063,2733,34648132
6578781,824,Spinal disorder,10061368,PT,11.765,11.565,70,302896,4182,34649783
6538296,1076,Rash,10037844,PT,120.479,20.726,38,35378,222714,34698801
6481188,824,Chest pain,10008479,PT,59.873,11.565,757,302209,126005,34527960
6595556,4967,Toxicity to various agents,10070863,PT,143.033,20.265,4,28152,200358,34728417
6516331,1859,Leiomyosarcoma,10024189,PT,16.497,11.778,9,123170,151,34833601
6505467,2593,Hepatic failure,10019663,PT,107.489,12.61,148,33205,34383,34889195
6602251,2054,Stenosis,10076711,PT,20.773,11.041,42,303041,1431,34652417
6469294,2406,Aortic aneurysm,10002882,PT,22.366,10.742,74,156230,6705,34793922
6517845,4160,Lower respiratory tract infection,10024968,PT,79.871,16.956,64,8376,31573,34916918
6558365,4205,Neutropenic sepsis,10049151,PT,24.175,10.605,182,262838,13585,34680326
6566713,2801,Erythrophagocytosis,10053430,PT,20.625,16.084,5,26135,35,34930756
6495906,1552,Enthesopathy,10014910,PT,150.171,15.569,98,64308,4515,34888010
6558952,2391,Lipodystrophy acquired,10049287,PT,666.134,12.142,224,44764,3120,34908823
6554553,489,Water intoxication,10047837,PT,21.976,11.522,12,61497,416,34895006
6510640,2646,Hypospadias,10021093,PT,30.121,10.229,60,197083,3141,34756647
6488615,1123,Device leakage,10012587,PT,359.596,18.378,131,16798,6444,34933558
6498288,2763,Fatigue,10016256,PT,35.88,12.512,326,18222,370327,34568056
6590758,760,Cytogenetic abnormality,10067477,PT,20.196,10.791,20,122440,875,34833596
6474567,1751,Blood culture positive,10005488,PT,13.413,11.207,84,328958,4699,34623190
6520177,2803,Metabolic acidosis,10027417,PT,24.542,11.496,269,135701,43411,34777550
6510533,4253,Hypophosphataemia,10021058,PT,12.428,10.448,41,53129,10985,34892776
6557792,124,Brain oedema,10048962,PT,14.745,10.773,42,221594,13779,34721516
6536632,2832,Pulmonary alveolar haemorrhage,10037313,PT,10.811,10.27,16,197311,7496,34752108
6520775,4829,Migraine,10027599,PT,134.491,30.59,160,61475,17318,34877978
6474543,4940,Blood creatinine increased,10005483,PT,165.107,19.925,226,18246,94750,34843709
6489877,480,Disseminated intravascular coagulation,10013442,PT,27.71,14.462,85,53551,21731,34881564
6602713,2253,Mite allergy,10077290,PT,35.061,11.679,42,405263,660,34550966
6592891,1579,Kounis syndrome,10069167,PT,28.308,10.387,26,51550,2492,34902863
6489942,1513,Disseminated intravascular coagulation,10013442,PT,38.365,14.556,47,14906,21769,34920209
6535472,2389,Prolactin-producing pituitary tumour,10036831,PT,30.56,13.033,9,106176,28,34850718
6605020,1423,Loss of personal independence in daily activities,10079487,PT,20.531,12.313,9,46085,33170,34877667
6562431,1385,Drug ineffective for unapproved indication,10051118,PT,19.916,10.349,36,129886,23679,34803330
6515350,2832,Joint swelling,10023232,PT,124.595,10.27,667,196660,59223,34700381
6524948,2562,Nephropathy toxic,10029155,PT,17.58,10.84,22,173739,12566,34770604
6580153,2834,Vitamin B complex deficiency,10061580,PT,10.982,10.266,12,183217,390,34773312
6585242,4135,Autism spectrum disorder,10063844,PT,35.371,25.353,17,12466,2279,34942169
6552413,2803,Urinary tract infection,10046571,PT,24.965,11.496,208,135762,83873,34737088
6471561,5089,Asthenia,10003549,PT,28.939,23.759,171,41196,245080,34670484
6507887,4923,Hyperhidrosis,10020642,PT,67.058,14.164,61,92562,75631,34788677
6526352,1552,Neutrophil count decreased,10029366,PT,51.651,15.569,15,64391,51089,34841436
6516100,4151,Lactic acidosis,10023676,PT,18.955,14.762,41,13107,34731,34909052
6468341,1768,Angina pectoris,10002383,PT,14.661,10.36,59,123512,31304,34802056
6559325,373,General physical health deterioration,10049438,PT,23.897,23.512,57,5240,128212,34823422
6515761,2436,Kidney transplant rejection,10023439,PT,15.507,10.473,3,115853,7494,34833581
6544548,1982,Skin ulcer,10040943,PT,29.409,12.115,16,108106,22200,34826609
6501356,4967,Gastrointestinal haemorrhage,10017955,PT,21.183,20.265,24,28132,88453,34840322
6554622,852,Weight decreased,10047895,PT,63.442,11.169,295,105246,176006,34675384
6597543,4974,Immune reconstitution inflammatory syndrome associated tuberculosis,10072797,PT,12.32,12.216,14,195837,444,34760636
6570082,4293,Bradycardia neonatal,10056471,PT,12.023,10.273,21,204978,955,34750977
6567180,616,Infusion site pruritus,10053664,PT,16.193,11.189,10,33476,813,34922632
6552368,4210,Urinary tract infection,10046571,PT,15.774,15.098,141,90704,83940,34782146
6557128,302,Cytomegalovirus chorioretinitis,10048843,PT,147.956,17.428,69,30264,3520,34923078
6507279,198,Hydrops foetalis,10020529,PT,28.142,16.074,10,9090,857,34946974
6578190,2054,Mucosal haemorrhage,10061298,PT,36.758,11.041,57,303026,1568,34652280
6474399,824,Blood creatinine increased,10005483,PT,17.399,11.565,660,302306,94316,34559649
6465243,758,Acute respiratory distress syndrome,10001052,PT,30.715,12.774,222,167733,25747,34763229
6489557,2017,Diplopia,10013036,PT,24.063,13.612,38,19774,16805,34920314
6568148,2389,Depressive symptom,10054089,PT,193.417,13.033,116,106069,2743,34848003
6593221,256,Product substitution issue,10069326,PT,86.135,22.098,54,15104,10041,34931732
6563250,4942,Malignant neoplasm progression,10051398,PT,879.503,20.871,554,17649,87492,34851236
6542794,1559,Sepsis,10040047,PT,45.36,13.919,142,60135,166419,34730235
6602833,4182,Multiple organ dysfunction syndrome,10077361,PT,52.351,11.5,119,122134,76447,34758231
6529383,2253,Pain,10033371,PT,28.639,11.679,2750,402555,201925,34349701
6548619,663,Tardive dyskinesia,10043118,PT,30.647,10.741,55,92395,5735,34858746
6518613,4167,Lymphopenia,10025327,PT,480.257,16.678,230,23418,16105,34917178
6574815,668,Drug resistance,10059866,PT,84.838,11.627,122,37969,25805,34893035
6514933,1508,Irritable bowel syndrome,10023003,PT,63.15,20.796,32,16553,3611,34936735
6548029,1552,Syncope,10042772,PT,60.333,15.569,48,64358,91403,34801122
6576943,1587,Electrocardiogram change,10061116,PT,17.778,10.931,21,205551,661,34750698
6484626,2831,Constipation,10010774,PT,14.636,11.362,172,28044,136810,34791905
6578959,4904,Wrist deformity,10061415,PT,34.729,11.644,23,193514,346,34763048
6519296,1859,Mediastinitis,10027082,PT,52.652,11.778,32,123147,664,34833088
6478214,1552,C-reactive protein increased,10006825,PT,284.586,15.569,420,63986,53678,34838847
6606201,380,Discharge,10080907,PT,21.912,10.892,17,193373,332,34763209
6551484,2245,Tularaemia,10045146,PT,18.079,10.576,10,202630,101,34754190
6588193,1610,Drug dispensed to wrong patient,10065634,PT,29.651,10.275,19,106501,505,34849906
6548145,2445,Synovitis,10042868,PT,46.942,11.253,20,245756,14046,34697109
6515425,2068,Joint swelling,10023232,PT,25.447,11.533,33,53892,59857,34843149
6517854,783,Lower respiratory tract infection,10024968,PT,44.769,20.02,60,14326,31577,34910968
6597440,4879,Postoperative respiratory failure,10072651,PT,13.727,10.668,7,89783,142,34866999
6471226,1539,Aspartate aminotransferase increased,10003481,PT,91.274,12.369,252,48070,67531,34841078
6469324,1125,Aortic embolus,10002897,PT,12.824,11.133,3,59954,6,34896968
6582758,2552,Venoocclusive disease,10062173,PT,39.735,11.088,59,171177,2808,34782887
6538624,2835,Rash pruritic,10037884,PT,14.196,10.614,69,43614,26872,34886376
6523472,2441,Myoclonus,10028622,PT,18.469,11.067,6,83213,14719,34858993
6590011,1468,Contrast media allergy,10066973,PT,128.866,48.465,24,3019,451,34953437
6568891,1854,Anterior chamber inflammation,10054765,PT,30.325,13.324,10,21608,282,34935031
6502597,824,Gynaecomastia,10018800,PT,48.465,11.565,14,302952,10166,34643799
6570898,1388,Pituitary tumour recurrent,10057316,PT,15.843,10.167,7,92788,98,34864038
6569969,2803,Mentally late developer,10056405,PT,18.213,11.496,4,135966,0,34820961
6483793,4986,Computerised tomogram,10010234,PT,29.629,19.686,7,42367,24,34914533
6536179,4293,Psoriasis,10037153,PT,56.072,10.273,405,204594,38407,34713525
6514173,1552,Interstitial lung disease,10022611,PT,42.779,15.569,235,64171,65047,34827478
6605183,2068,Sedation complication,10079741,PT,22.491,11.533,20,53905,1757,34901249
6596217,1584,Mycobacterium chelonae infection,10071401,PT,19.497,15.624,11,31526,804,34924590
6564764,1587,No reaction on previous exposure to drug,10052053,PT,21.157,10.931,10,205562,69,34751290
6485917,85,CSF protein increased,10011575,PT,13.05,10.955,16,134377,810,34821728
6498697,973,Febrile neutropenia,10016288,PT,14.178,12.259,55,26603,136794,34793479
6477216,1765,Bradycardia,10006093,PT,29.077,28.73,5,20866,75413,34860647
6499098,1563,Feeling hot,10016334,PT,18.8,10.939,16,98080,19356,34839479
6485801,4811,Cryoglobulinaemia,10011474,PT,20.581,17.835,8,17762,447,34938714
6543122,2436,Septic shock,10040070,PT,59.652,10.473,91,115765,71743,34769332
6482371,2363,Circulatory collapse,10009192,PT,43.361,30.478,29,4334,21009,34931559
6512060,1790,Infection in an immunocompromised host,10021818,PT,19.053,10.862,12,51149,657,34905113
6601676,4110,Product use in unapproved indication,10076476,PT,47.63,20.837,103,9695,117396,34829737
6466651,254,Alanine aminotransferase increased,10001551,PT,25.432,17.341,91,16699,80724,34859417
6605963,1563,Psychomotor disadaptation syndrome,10080662,PT,20.812,10.939,8,98088,72,34858763
6592160,1982,Oropharyngeal pain,10068319,PT,13.532,12.115,60,108062,35425,34813384
6607611,4958,Therapeutic product effect incomplete,10082200,PT,33.662,16.868,9,41250,50532,34865140
6555738,4933,Mental status changes,10048294,PT,39.64,14.443,11,65297,38072,34853551
6569625,2245,Haemorrhage,10055798,PT,11.501,10.576,219,202421,51151,34703140
6598796,1264,Developmental hip dysplasia,10073767,PT,11.026,10.481,11,199369,294,34757257
6495769,4190,Enterococcal bacteraemia,10014885,PT,29.313,15.556,17,22037,1880,34932997
6585424,4196,Vascular stent thrombosis,10063934,PT,11.237,10.643,3,237187,2932,34716809
6517662,475,Loss of control of legs,10024860,PT,11.572,10.824,10,62927,723,34893271
6468046,4210,Anaphylactic shock,10002199,PT,93.674,15.098,157,90688,15784,34850302
6598427,1449,Drug reaction with eosinophilia and systemic symptoms,10073508,PT,170.974,95.9,43,295,32969,34923624
6588004,2073,Bone marrow failure,10065553,PT,161.4,16.703,164,31578,29089,34896100
6498950,581,Feeling abnormal,10016322,PT,37.543,10.519,229,67053,63006,34826643
6608205,4379,Mucocutaneous disorder,10082980,PT,21.657,20.573,5,6434,127,34950365
6503864,1610,Haemorrhagic stroke,10019016,PT,10.785,10.275,44,106476,6495,34843916
6597045,1676,Neck surgery,10072227,PT,14.736,11.726,7,28518,396,34928010
6471789,271,Asthma,10003553,PT,38.435,18.598,40,5424,42616,34908851
6487271,2646,Delirium,10012218,PT,15.408,10.229,166,196977,43825,34715963
6472234,4978,Atrial septal defect,10003664,PT,29.37,13.862,7,237151,7385,34712388
6544513,1316,Skin reaction,10040914,PT,17.702,16.325,10,4472,5220,34947229
6606750,4186,Inappropriate schedule of product administration,10081572,PT,67.899,40.483,37,1278,62259,34893357
6595168,2457,Toxicity to various agents,10070863,PT,17.221,14.321,23,11057,200339,34745512
6569144,1327,Central nervous system mass,10054937,PT,37.231,15.325,9,10386,170,34946366
6587176,2552,Plasmablastic lymphoma,10065039,PT,29.983,11.088,20,171216,347,34785348
