id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
13567350,2552,Urinary tract infection viral,10064825,PT,79.611,10.014,26,349668,119,110963414
13537895,1407,Diabetic foot,10060734,PT,12.171,9.869,5,599411,4688,110709123
13361767,842,Hepatic steatosis,10019708,PT,11.008,10.094,294,825158,51210,110436565
13433961,725,Polyneuropathy,10036105,PT,18.723,11.67,16,181787,33204,111098220
13446279,1770,Renal failure,10038435,PT,24.85,16.238,26,32240,276102,111004859
13340660,1028,Eyelid infection,10015988,PT,9.387,9.351,8,224853,505,111087861
13274366,758,Aplastic anaemia,10002967,PT,159.417,11.407,300,456403,20805,110835719
13457576,2046,Sinusitis,10040753,PT,30.069,16.272,29,34691,297221,110981286
13440214,2245,Pulmonary fibrosis,10037383,PT,24.85,9.696,430,499977,66287,110746533
13486795,2868,Wrist fracture,10048049,PT,24.981,11.242,71,175125,16956,111121075
13303820,1283,Cholangitis,10008604,PT,408.377,14.608,218,90234,15899,111206876
13294550,1845,Bronchitis,10006451,PT,14.095,9.452,505,391027,179682,110742013
13603437,105,Intentional product use issue,10076308,PT,235.647,9.804,785,690447,250210,110371785
13267595,5000,Alopecia,10001760,PT,43.896,24.516,349,146189,420526,110746163
13491252,1816,Cerebral ventricle dilatation,10048824,PT,24.856,9.65,29,210479,2862,111099857
13505072,639,Drug ineffective for unapproved indication,10051118,PT,139.616,51.896,58,3272,66989,111242908
13355800,2387,Haemodialysis,10018875,PT,13.224,10.766,6,155186,20501,111137534
13312493,1505,Coronary artery occlusion,10011086,PT,55.033,12.019,55,47390,20405,111245377
13473649,1563,Tongue disorder,10043951,PT,14.123,9.8,11,240345,18079,111054792
13551970,4819,Antibiotic level above therapeutic,10061642,PT,34.944,31.486,8,4430,933,111307856
13402958,1030,Mucosal ulceration,10028124,PT,17.251,16.647,11,42351,2398,111268467
13339348,4904,Exostosis,10015688,PT,72.84,10.936,413,917128,25512,110370174
13506759,2706,Malignant neoplasm progression,10051398,PT,181.924,10.085,26,161066,185463,110966672
13516815,4901,Exposure to toxic agent,10053487,PT,14.363,9.164,6,352900,9464,110950857
13350031,2245,Gastroenteritis salmonella,10017914,PT,11.996,9.696,23,500384,1474,110811346
13284747,254,Blood bilirubin increased,10005364,PT,392.804,16.7,258,30361,82230,111200378
13403859,435,Muscle injury,10028314,PT,103.389,9.808,21,232935,80260,111000011
13523317,1751,Haemorrhagic transformation stroke,10055677,PT,29.65,11.642,4,1504790,3189,109805244
13495855,4182,Treatment noncompliance,10049414,PT,128.598,10.325,439,276999,72884,110962905
13570830,183,Loose tooth,10065612,PT,20.795,9.937,87,858132,5080,110449928
13558289,3094,Renal impairment,10062237,PT,36.273,22.074,19,45490,203760,111063958
13305023,659,Chromaturia,10008796,PT,15.219,9.369,129,249065,33844,111030189
13462901,1393,Starvation,10041954,PT,16.152,10.001,12,197051,710,111115454
13567746,725,Procedural pain,10064882,PT,15.332,11.67,15,181788,29175,111102249
13382499,4240,Intentional self-injury,10022524,PT,146.136,10.064,53,753771,42621,110516782
13491772,1816,Seasonal allergy,10048908,PT,13.412,9.65,22,210486,29559,111073160
13423642,2552,Pancytopenia,10033661,PT,316.676,10.014,1391,348303,205903,110757630
13536883,1676,Drug resistance,10059866,PT,22.592,10.186,30,150498,61477,111101222
13454705,2255,Sepsis,10040047,PT,102.726,9.545,1131,515788,361270,110435038
13262484,659,Acid base balance abnormal,10000457,PT,12.464,9.369,9,249185,401,111063632
13604084,785,Product use issue,10076309,PT,21.369,15.428,69,44973,341678,110926507
13526769,972,Post concussion syndrome,10057230,PT,20.396,9.702,18,347195,765,110965249
13324822,708,Dizziness postural,10013578,PT,10.066,9.778,89,393069,14945,110905124
13359107,2977,Headache,10019211,PT,73.811,23.573,43,21448,918319,110373417
13261703,183,Abortion spontaneous,10000234,PT,213.367,9.937,65,858154,51260,110403748
13579832,2337,Intellectual disability,10067989,PT,10.69,10.233,30,419155,2955,110891087
13601433,4800,Bone marrow infiltration,10075173,PT,34.034,32.871,9,7674,1094,111304450
13268585,1264,Amaurosis fugax,10001903,PT,19.743,9.625,4,622874,5727,110684622
13390549,974,Lichen nitidus,10024428,PT,51.792,22.465,8,4636,101,111308482
13484742,4215,Weight decreased,10047895,PT,77.352,15.051,133,72761,506206,110734127
13427753,74,Periorbital haematoma,10034544,PT,19.72,11.3,59,1865614,1308,109446246
13316436,1771,Dehydration,10012174,PT,253.715,9.675,668,492779,321733,110498047
13444168,2302,Rash morbilliform,10037870,PT,20.38,14.136,27,88477,7250,111217473
13366453,4251,Hypercapnia,10020591,PT,130.323,10.9,93,96942,10595,111205597
13548421,4196,Antibody test positive,10061427,PT,12.614,10.11,75,994695,4342,110314115
13568387,5089,Skin abrasion,10064990,PT,27.791,18.95,26,515711,18191,110779299
13299936,4298,Cardioversion,10007661,PT,288.793,10.526,139,292264,2420,111018404
13398949,1960,Metabolic acidosis,10027417,PT,382.541,20.28,296,38570,95933,111178428
13521846,480,Genital erythema,10054816,PT,14.274,13.083,9,198258,404,111114556
13284137,2836,Blister,10005191,PT,263.282,9.799,2243,841957,172455,110296572
13384666,4182,Irritability,10022998,PT,71.646,10.325,32,277406,61704,110974085
13362952,1845,Hepatocellular injury,10019837,PT,25.95,9.452,296,391236,53364,110868331
13296246,2835,C-reactive protein increased,10006825,PT,38.238,10.115,64,106045,169241,111037877
13342917,2146,Febrile neutropenia,10016288,PT,16.572,10.478,2804,1187495,288930,109833998
13572674,1231,Acute graft versus host disease in skin,10066262,PT,33.985,9.988,19,856119,10433,110446656
13531628,282,Lung neoplasm malignant,10058467,PT,14.271,10.16,28,178675,41380,111093144
13520662,4987,Enterococcal sepsis,10054221,PT,24.785,11.36,24,114995,3520,111194688
13531709,4809,Pulmonary artery dilatation,10058491,PT,32.711,14.785,19,208457,697,111104054
13599770,2179,Portal fibrosis,10074726,PT,14.806,11.228,7,52409,684,111260127
13322959,2387,Dislocation of vertebra,10013183,PT,50.566,10.766,69,155123,10839,111147196
13592116,2847,Haemophagocytic lymphohistiocytosis,10071583,PT,39.286,9.7,23,401345,26288,110885571
13317614,2356,Demyelination,10012305,PT,19.579,9.565,10,415456,11915,110885846
13383873,2073,Intestinal perforation,10022694,PT,29.631,16.266,49,58939,24076,111230163
13466042,4075,Suicide attempt,10042464,PT,570.178,61.094,204,4657,109527,111198839
13516717,2836,Infusion site pain,10053483,PT,12.999,9.799,108,844092,22305,110446722
13617300,333,Inappropriate schedule of product administration,10081572,PT,35.435,17.639,99,20140,203713,111089275
13368128,2436,Hyperphagia,10020710,PT,24.992,9.403,46,386444,3714,110923023
13284980,4478,Blood calcium decreased,10005395,PT,151.099,15.769,71,8732,41255,111263169
13559974,1034,Thrombosis in device,10062546,PT,276.195,18.66,131,91552,7320,111214224
13315899,5224,Death,10011906,PT,1116.842,23.181,254,236814,879070,110197089
13574629,4923,Treatment failure,10066901,PT,200.1,13.048,85,158901,294451,110859790
13312675,4923,Cortisol abnormal,10011196,PT,34.683,13.048,11,158975,112,111154129
13580316,1559,Foreign body reaction,10068159,PT,27.852,12.608,9,82808,196,111230214
13311051,4382,Constipation,10010774,PT,35.98,12.156,231,34652,398798,110879546
13573734,2801,Staphylococcal skin infection,10066409,PT,18.654,14.575,12,49748,2259,111261208
13467304,2543,Swelling face,10042682,PT,37.468,11.832,127,62617,93344,111157139
13492887,52,Brain oedema,10048962,PT,39.842,10.952,639,1606406,29777,109676405
13598832,1300,Diabetic metabolic decompensation,10074309,PT,126.866,10.41,64,95562,3920,111213681
13573573,1747,Therapy interrupted,10066377,PT,28.026,11.93,51,33235,47958,111231983
13460112,594,Slow response to stimuli,10041045,PT,34.602,19.881,10,5789,2237,111305191
13588892,4968,Toxicity to various agents,10070863,PT,1504.873,18.942,58,384882,507998,110420289
13475541,4974,Transplant rejection,10044439,PT,84.451,11.681,417,915464,24460,110372886
13603129,704,Intestinal angioedema,10076229,PT,33.876,9.817,18,118877,984,111193348
13533013,2475,Cytomegalovirus viraemia,10058854,PT,24.562,9.684,9,322470,16825,110973923
13346968,3487,Frequent bowel movements,10017367,PT,75.917,14.415,50,12175,40092,111260910
13475814,2553,Tremor,10044565,PT,34.056,12.404,189,156476,231490,110925072
13432427,1497,Pneumonia lipoid,10035720,PT,13.949,12.013,5,48395,261,111264566
13539249,4924,Prostate cancer,10060862,PT,24.609,13.252,5,105166,42331,111165725
13515097,597,Alcohol withdrawal syndrome,10053164,PT,48.084,13.808,37,176581,2580,111134029
13583624,4182,Product packaging quantity issue,10069299,PT,13.235,10.325,26,277412,3081,111032708
13617036,4974,Inappropriate schedule of product administration,10081572,PT,9814.209,11.681,10135,905746,193677,110203669
13297448,90,Cardiac arrest,10007515,PT,41.554,17.562,49,5064,204105,111104009
13615335,2977,Differentiation syndrome,10080638,PT,75.665,23.573,27,21464,3168,111288568
13336021,4133,Endometrial cancer metastatic,10014734,PT,11.965,11.675,6,257350,131,111055740
13602424,2245,Cytomegalovirus gastrointestinal ulcer,10075619,PT,55.401,9.696,20,500387,85,110812735
13603499,1229,Intentional product use issue,10076308,PT,21.392,13.953,13,23273,250982,111038959
13279362,4118,Asthma,10003553,PT,34.558,18.742,9,35718,189107,111088393
13260082,4168,Abdominal discomfort,10000059,PT,28.332,20.295,25,21137,438443,110853622
13492165,2255,Bedridden,10048948,PT,37.472,9.545,162,516757,16043,110780265
13422600,581,Palmoplantar keratoderma,10033554,PT,146.314,10.048,136,472391,4511,110836189
13545014,2029,Intervertebral disc degeneration,10061246,PT,17.93,9.751,196,557853,24473,110730705
13287739,4213,Blood lactate dehydrogenase increased,10005630,PT,14.596,9.841,67,266277,50684,110996199
13497063,4848,Dehydroepiandrosterone increased,10049482,PT,29.102,15.055,5,46769,8,111266445
13459290,105,Sleep apnoea syndrome,10040979,PT,420.068,9.804,994,690238,53144,110568851
13286708,2445,Blood glucose decreased,10005555,PT,57.771,9.857,332,524930,36253,110751712
13430667,4805,Platelet count decreased,10035528,PT,18.436,17.151,21,27040,255878,111030288
13552720,1751,Cervix carcinoma stage 0,10061809,PT,23.851,11.642,28,1504766,365,109808068
13370229,1802,Hypertriglyceridaemia,10020869,PT,18.041,13.077,34,64721,16853,111231619
13428729,4075,Personality change,10034719,PT,912.614,61.094,189,4672,12835,111295531
13449832,564,Rhabdomyolysis,10039020,PT,19.89,10.734,199,112419,121182,111079427
13382281,4343,Intentional overdose,10022523,PT,23.976,12.814,6,34963,132326,111145932
13462340,4713,Splenomegaly,10041660,PT,109.782,17.217,14,569406,30807,110713000
13419698,2068,Otitis media chronic,10033081,PT,17.079,9.679,10,176778,441,111135998
13544582,4848,Inflammation,10061218,PT,28.076,15.055,9,46765,126158,111140295
13340357,1385,Eye pain,10015958,PT,16.836,9.433,289,398699,55862,110858377
13512369,842,Wound,10052428,PT,231.976,10.094,2501,822951,209683,110278092
13361896,1497,Hepatitis,10019717,PT,473.856,12.013,324,48076,69620,111195207
13541499,1572,Chlamydial infection,10061041,PT,218.783,25.356,71,159473,780,111152903
13417302,180,On and off phenomenon,10030312,PT,12.786,9.573,28,209058,4762,111099379
13270477,2552,Anaphylactic shock,10002199,PT,51.063,10.014,37,349657,43347,110920186
13494507,2838,Allergic sinusitis,10049153,PT,20.279,9.663,34,704495,1383,110607315
13310112,1030,Confusional state,10010305,PT,54.564,16.647,47,42315,416626,110854239
13296182,1952,C-reactive protein increased,10006825,PT,75.138,10.203,78,158416,169227,110985506
13279573,2562,Ataxia,10003591,PT,12.417,10.07,101,201865,32327,111078934
13622522,5018,COVID-19,10084268,PT,85.719,19.835,118,13361,217136,111082612
13412485,668,Neurosis,10029333,PT,17.047,10.597,9,103330,560,111209328
13363671,2356,Hereditary angioedema,10019860,PT,22.53,9.565,5,415461,10074,110887687
13325623,1992,Drug dependence,10013663,PT,61.947,10.054,56,386762,53117,110873292
13343112,1854,Febrile neutropenia,10016288,PT,14.638,11.623,114,69263,291620,110952230
13605520,1816,Prescription drug used without a prescription,10076639,PT,11.978,9.65,29,210479,5231,111097488
13596262,776,Drug reaction with eosinophilia and systemic symptoms,10073508,PT,26.86,13.481,19,106855,73780,111132573
13531992,1771,Cytomegalovirus infection reactivation,10058666,PT,299.363,9.675,303,493144,10696,110809084
13309925,2389,Confusional state,10010305,PT,185.428,11.103,1461,224050,415212,110672504
13323225,2798,Disseminated cryptococcosis,10013439,PT,18.717,9.401,18,152011,1976,111159222
13376155,2253,Impaired gastric emptying,10021518,PT,27.789,10.885,110,1504745,15254,109793118
13349202,5000,Gastric ulcer,10017822,PT,25.006,24.516,13,146525,43496,111123193
13319171,1672,Dermatitis atopic,10012438,PT,18.681,10.216,40,88744,15833,111208610
13263588,1414,Acute myeloid leukaemia,10000880,PT,241.129,28.37,115,14359,41955,111256798
13333573,1349,Eczema,10014184,PT,25.93,24.382,16,2493,56024,111254694
13345458,2253,Fluoride increased,10016816,PT,13.81,10.885,12,1504843,106,109808266
13451385,1610,Rhinorrhoea,10039101,PT,10.452,9.322,347,292924,101636,110918320
13457245,136,Sinusitis,10040753,PT,94.061,9.415,614,380872,296636,110635105
13513655,124,Drug tolerance decreased,10052805,PT,18.515,9.74,31,383928,22638,110906630
13384853,701,Irritability,10022998,PT,54.14,14.888,65,22725,61671,111228766
13584391,4175,Acute kidney injury,10069339,PT,142.693,13.449,560,43494,631193,110637980
13548447,2391,Decreased appetite,10061428,PT,21.837,12.154,229,82930,460005,110770063
13279597,1388,Ataxia,10003591,PT,13.907,9.491,57,365766,32371,110915033
13507261,1765,Injection site discolouration,10051572,PT,28.506,19.64,28,48928,9857,111254414
13353187,183,Glycosylated haemoglobin increased,10018484,PT,88.956,9.937,415,857804,25406,110429602
13557994,1433,Renal impairment,10062237,PT,23.343,11.777,160,48154,203619,111061294
13288020,1540,Blood magnesium decreased,10005654,PT,18.248,10.197,11,227764,21813,111063639
13410266,2373,Neoplasm malignant,10028997,PT,15.412,11.798,42,170381,58022,111084782
13446800,4265,Renal tubular necrosis,10038540,PT,395.257,11.825,210,46676,29489,111236852
13327609,4195,Drug interaction,10013710,PT,559.426,9.936,1987,848719,504107,109958414
13375642,2840,Ileal stenosis,10021307,PT,16.848,10.66,81,1289500,3314,110020332
13540999,419,Blood test abnormal,10061016,PT,165.729,9.916,205,184798,24506,111103718
13334874,4829,Electrolyte imbalance,10014418,PT,62.391,22.686,5,242655,37300,111033267
13408645,4940,Nasopharyngitis,10028810,PT,57.442,20.302,21,34304,369040,110909862
13560691,2861,Trisomy 15,10062757,PT,20.584,15.552,4,45508,17,111267698
13442258,4456,Pyrexia,10037660,PT,71.746,12.096,559,40050,883167,110389451
13624361,1768,SARS-CoV-2 RNA,10085493,PT,10.072,9.399,4,389003,31,110924189
13417959,4978,Oral pain,10031009,PT,16.246,12.974,392,1355225,41971,109915639
13543543,4713,Gastrointestinal motility disorder,10061173,PT,17.839,17.217,11,569409,8613,110735194
13311253,2340,Constipation,10010774,PT,427.586,13.77,526,28905,398503,110885293
13600524,180,Intentional product misuse,10074903,PT,58.579,9.573,397,208689,115971,110988170
13288000,4201,Blood magnesium decreased,10005654,PT,19.281,14.555,22,20644,21802,111270759
13594782,4933,Hepatic cancer,10073069,PT,21.889,13.702,25,583833,14088,110715281
13520423,2406,Affect lability,10054196,PT,26.908,9.589,118,373602,16309,110923198
13597378,4461,Fear of injection,10073753,PT,26.156,9.931,140,798887,9737,110504463
13354837,3487,Haematochezia,10018836,PT,40.236,14.415,55,12170,110676,111190326
13480045,47,Uveitis,10046851,PT,42.755,37.996,13,797,25041,111287376
13534106,1790,Gastrointestinal toxicity,10059024,PT,9.756,9.503,3,143163,14114,111155947
13590420,1771,Viral sepsis,10071362,PT,20.357,9.675,13,493434,232,110819548
13269344,1175,Anaemia,10002034,PT,102.278,47.399,98,2763,582684,110727682
13575451,708,Cerebral mass effect,10067086,PT,57.342,9.778,53,393105,2108,110917961
13456806,4811,Sinus bradycardia,10040741,PT,23.419,18.844,39,37996,29914,111245278
13605220,2525,Wrong technique in product usage process,10076573,PT,277.421,13.709,63,473129,109644,110730391
13535829,1725,Intracranial haematoma,10059491,PT,13.732,9.685,26,730814,1122,110581265
13269495,5162,Anaemia,10002034,PT,50.26,20.513,136,9438,582646,110721007
13557929,1055,Renal impairment,10062237,PT,54.684,9.421,1078,419730,202701,110689718
13326977,1301,Drug ineffective,10013709,PT,110.094,10.787,724,77445,1702599,109532459
13585702,5362,Injury associated with device,10069803,PT,107.759,25.875,33,8974,5788,111298432
13402406,257,Mucormycosis,10028098,PT,60.468,10.054,3,809169,10045,110494010
13527236,4468,Underdose,10057362,PT,138.135,38.907,69,7363,54283,111251512
13283200,989,Birth mark,10004950,PT,140.907,16.822,33,39065,453,111273676
13613048,1985,Sprue-like enteropathy,10079622,PT,10384.062,10.511,2027,80410,4061,111226729
13272337,2870,Anorexia nervosa,10002649,PT,11.794,9.351,8,250806,320,111062093
13272938,2373,Anxiety,10002855,PT,15.541,11.798,663,169760,345395,110797409
13606234,66,Impaired quality of life,10076936,PT,78.915,11.932,58,31534,21374,111260261
13622255,1816,COVID-19,10084268,PT,35.247,9.65,253,210255,217001,110885718
13289583,568,Blood pressure fluctuation,10005746,PT,31.886,9.811,444,314039,104451,110894293
13552972,1982,Disease progression,10061818,PT,139.287,11.266,222,233948,271012,110808045
13314460,2356,Cyst,10011732,PT,13.69,9.565,39,415427,21762,110875999
13418413,2834,Orthostatic hypotension,10031127,PT,91.268,9.944,237,807928,69969,110435093
13314907,26,Cystitis radiation,10011800,PT,25.787,12.063,12,206647,278,111106290
13354095,1497,Granulomatous liver disease,10018704,PT,50.265,12.013,21,48379,1659,111263168
13545390,2585,Jaw disorder,10061257,PT,11.967,10.093,23,90958,8226,111214020
13280229,1952,Atrial flutter,10003662,PT,30.665,10.203,97,158397,27165,111127568
13468884,3487,Systemic lupus erythematosus,10042945,PT,18.519,14.415,3,12222,256927,111044075
13523239,2807,Necrotising enterocolitis neonatal,10055667,PT,42.322,10.544,22,180182,751,111132272
13380421,1771,Injection site rash,10022094,PT,47.112,9.675,25,493422,24539,110795241
13261171,1385,Abnormal dreams,10000125,PT,22.122,9.433,133,398855,19474,110894765
13551889,760,Anal infection,10061628,PT,16.451,9.576,11,319347,335,110993534
13617651,52,Wrong patient received product,10081577,PT,25.269,10.952,152,1606893,5412,109700770
13540393,1053,Pneumonia bacterial,10060946,PT,14.029,9.318,25,276166,24782,111012254
13465757,4746,Suicide attempt,10042464,PT,104.261,18.13,6,130441,109725,111073055
13331576,522,Dyspnoea,10013968,PT,278.376,9.74,3507,221875,1129953,109957892
13514086,751,Nerve injury,10052897,PT,13.026,10.684,42,127354,14790,111171041
13442839,354,Radiculopathy,10037779,PT,76.009,16.555,38,17414,12689,111283086
13429846,85,Plasma cell leukaemia,10035222,PT,53.411,9.775,48,311864,2332,110998983
13378025,2302,Influenza,10022000,PT,88.171,14.136,16,88488,174346,111050377
13436594,4236,Proctitis,10036774,PT,120.279,18.326,38,7140,9281,111296768
13313928,4249,CSF shunt removal,10011580,PT,24.839,19.607,3,10384,0,111302840
13536970,1883,Drug resistance,10059866,PT,129.403,9.97,20,352693,61487,110899027
13282479,2823,Basal ganglion degeneration,10004153,PT,64.382,20.61,15,15715,522,111296975
13568786,4713,Latent tuberculosis,10065048,PT,29.414,17.217,70,569350,4573,110739234
13306356,1552,Clostridium difficile colitis,10009657,PT,149.172,13.313,21,583313,41848,110688045
13485521,2589,Wheezing,10047924,PT,43.28,17.638,7,47438,154707,111111075
13500964,105,Right ventricular hypertrophy,10050326,PT,45.354,9.804,70,691162,2705,110619290
13437002,4461,Progressive multifocal leukoencephalopathy,10036807,PT,34.246,9.931,83,798944,25376,110488824
13478451,3972,Urinary incontinence,10046543,PT,263.44,21.322,123,11223,54709,111247172
13456011,1816,Sexual dysfunction,10040477,PT,14.507,9.65,51,210457,11336,111091383
13569229,4990,Excessive eye blinking,10065166,PT,84.825,22.459,28,25699,2167,111285333
13591854,4213,Maternal exposure timing unspecified,10071415,PT,18.469,9.841,57,266287,9351,111037532
13406598,2391,Myocardial infarction,10028596,PT,17.273,12.154,263,82896,239235,110990833
13545062,2337,Intervertebral disc degeneration,10061246,PT,24.728,10.233,34,419151,24635,110869407
13592712,210,Spinal pain,10072005,PT,19.554,11.686,38,60106,20749,111232334
13414147,2245,Nightmare,10029412,PT,31.007,9.696,77,500330,37323,110775497
13371596,136,Hypogammaglobulinaemia,10020983,PT,10.296,9.415,29,381457,17691,110914050
13291509,1245,Blood urea increased,10005851,PT,24.268,14.774,29,10310,60390,111242498
13563647,1854,Implant site hypersensitivity,10063858,PT,16.541,11.623,4,69373,34,111243816
13594744,276,Preterm premature rupture of membranes,10073024,PT,11.17,9.411,14,193636,1619,111117958
13589495,2806,Gastric mucosa erythema,10070994,PT,15.508,9.422,12,221574,670,111090971
13500747,4716,Blast crisis in myelogenous leukaemia,10050282,PT,315.328,18.585,67,18477,1277,111293406
13348533,2402,Gambling,10017655,PT,119.484,12.281,30,41516,525,111271156
13447831,4280,Respiratory disorder,10038683,PT,82.427,12.645,118,45739,65925,111201445
13512782,4163,Wound,10052428,PT,41.572,14.792,28,56143,212156,111044900
13348640,2138,Gamma-glutamyltransferase increased,10017693,PT,62.017,19.739,66,18305,68209,111226647
13545618,1540,Lactation disorder,10061261,PT,12.261,10.197,9,227766,451,111085001
13614808,1751,Product dispensing error,10080359,PT,11.648,11.642,232,1504562,22956,109785477
13574448,4247,Deep vein thrombosis postoperative,10066881,PT,57.686,14.152,34,18749,14587,111279857
13600082,1264,Transplant dysfunction,10074860,PT,25.971,9.625,7,622871,8245,110682104
13415155,882,Obesity,10029883,PT,38.194,10.342,15,177475,48835,111086902
13558676,2436,Septum pellucidum agenesis,10062267,PT,10.79,9.403,7,386483,166,110926571
13314184,1497,Cutaneous tuberculosis,10011684,PT,15.89,12.013,6,48394,363,111264464
13524508,2405,Congestive cardiomyopathy,10056370,PT,230.246,164.988,117,47416,14772,111250922
13556292,760,Laser therapy,10062035,PT,33.568,9.576,12,319346,84,110993785
13335260,1475,Emphysema,10014561,PT,106.743,10.153,121,110728,22100,111180278
13353276,2832,Glycosylated haemoglobin increased,10018484,PT,41.874,10.184,81,833373,25740,110454033
13526409,2825,Pneumatosis intestinalis,10057030,PT,242.742,12.947,164,206532,7945,111098586
13594021,4287,Refractory cytopenia with unilineage dysplasia,10072684,PT,20.308,13.006,8,19953,1328,111291938
13581542,1587,C-reactive protein abnormal,10068559,PT,21.824,9.538,176,492437,62808,110757806
13368427,1209,Hyperreflexia,10020745,PT,137.387,9.573,136,236295,9899,111066897
13597019,437,Exposure during pregnancy,10073513,PT,13.256,12.125,36,43087,196812,111073292
13321691,105,Diffuse large B-cell lymphoma,10012818,PT,43.66,9.804,24,691208,16482,110605513
13553295,5379,Disease progression,10061818,PT,121.081,47.125,54,874,271180,111041119
13356431,2029,Haemolytic anaemia,10018916,PT,16.121,9.751,60,557989,22943,110732235
13426275,5218,Pelvic pain,10034263,PT,21.918,18.725,31,45285,17321,111250590
13443815,1552,Rash macular,10037867,PT,60.893,13.313,69,583265,39053,110690840
13465609,4468,Suicidal ideation,10042458,PT,1029.227,38.907,354,7078,110992,111194803
13382395,1563,Intentional self-injury,10022524,PT,93.727,9.8,252,240104,42422,111030449
13505350,4806,Self-injurious ideation,10051154,PT,21.511,18.295,14,28060,4776,111280377
13381697,1123,Insomnia,10022437,PT,17.556,14.793,74,42896,355311,110914946
13298212,1053,Cardiac failure congestive,10007559,PT,22.884,9.318,321,275870,184189,110852847
13276633,4176,Arthritis,10003246,PT,27.084,17.859,15,43116,164548,111105548
13436142,2464,Pressure of speech,10036649,PT,13.089,12.305,7,30390,1537,111281293
13598104,845,Parenteral nutrition associated liver disease,10074151,PT,98.452,9.496,27,231118,99,111081983
13296951,1122,Carcinoembryonic antigen increased,10007266,PT,17.225,13.999,13,55752,2817,111254645
13305258,2825,Chronic myeloid leukaemia,10009013,PT,28.801,12.947,42,206654,5256,111101275
13604675,5077,Product use in unapproved indication,10076476,PT,145.972,19.274,64,96414,358517,110858232
13396714,1258,Maternal drugs affecting foetus,10026923,PT,32.942,10.382,39,951959,13250,110347979
13439455,489,Psychomotor retardation,10037213,PT,67.581,10.189,71,161986,8123,111143047
13348868,4200,Gangrene,10017711,PT,136.437,17.183,53,14188,11923,111287063
13449775,4184,Retroperitoneal haemorrhage,10038980,PT,30.245,14.952,23,42432,6629,111264143
13579307,2358,Renal cell carcinoma,10067946,PT,14.547,9.656,69,389808,9445,110913905
13329562,1300,Duodenal ulcer,10013836,PT,11.801,10.41,41,95585,19995,111197606
13544148,1782,Hand deformity,10061194,PT,312.086,9.622,7,194889,197663,110920668
13607994,960,Marginal zone lymphoma recurrent,10077533,PT,48.61,11.844,15,248914,83,111064215
13578242,2514,Type 2 diabetes mellitus,10067585,PT,11.681,11.095,171,139279,91908,111081869
13559843,1258,Erosive duodenitis,10062532,PT,11.525,10.382,49,951949,2593,110358636
13314962,1258,Cytomegalovirus infection,10011831,PT,42.131,10.382,302,951696,57075,110304154
13589517,1860,Vascular compression,10070995,PT,32.633,10.959,15,88304,810,111224098
13384588,1129,Iron deficiency anaemia,10022972,PT,10.037,9.044,115,249416,32630,111031066
13431232,1395,Pleural fibrosis,10035600,PT,50.678,11.037,116,667176,6287,110639648
13338550,395,Erythema,10015150,PT,101.35,15.377,179,18800,289435,111004813
13488992,242,Musculoskeletal disorder,10048592,PT,21.225,11.305,12,183031,30671,111099513
13570603,4855,Aortic arteriosclerosis,10065558,PT,23.24,11.083,37,85078,12195,111215917
13383727,2525,Intestinal obstruction,10022687,PT,46.654,13.709,116,473076,59439,110780596
13462523,1225,Sputum increased,10041812,PT,130.829,9.531,102,240606,5294,111067225
13509845,1771,Pneumatosis,10051986,PT,21.163,9.675,27,493420,1231,110818549
13331003,2073,Dyspepsia,10013946,PT,22.605,16.266,29,58959,153903,111100336
13409817,678,Necrosis,10028851,PT,13.407,10.165,27,71554,12705,111228941
13355556,1935,Haematuria,10018867,PT,110.003,27.026,70,7081,90821,111215255
13415570,371,Ocular hyperaemia,10030041,PT,2486.319,14.689,721,23330,39371,111249805
13288958,2720,Blood pressure decreased,10005734,PT,246.029,17.363,556,160054,126030,111026587
13305887,4829,Circulatory collapse,10009192,PT,78.895,22.686,6,242654,46723,111023844
13494391,1579,Neutropenic sepsis,10049151,PT,11.344,9.331,22,165773,35199,111112233
13483924,5000,Vomiting,10047700,PT,364.045,24.516,383,146155,891310,110275379
13383119,4133,Interstitial lung disease,10022611,PT,502.278,11.675,1050,256306,140514,110915357
13467119,1556,Swelling,10042674,PT,108.603,11.817,161,129828,364622,110818616
13377206,1610,Infection,10021789,PT,122.134,9.322,553,292718,381019,110638937
13521560,4933,Skin burning sensation,10054786,PT,47.678,13.702,20,583838,19012,110710357
13320658,2146,Diabetic ketoacidosis,10012671,PT,95.954,10.478,186,1190113,41297,110081631
13556769,934,Pigmentation disorder,10062080,PT,23.17,15.572,14,14116,8354,111290743
13503185,2525,Lower gastrointestinal haemorrhage,10050953,PT,53.508,13.709,8,473184,18791,110821244
13495127,2081,Red blood cell sedimentation rate increased,10049187,PT,58.199,35.675,30,2958,62751,111247488
13577270,2583,No adverse event,10067482,PT,19.263,9.918,22,84337,85917,111142951
13316695,1123,Dehydration,10012174,PT,68.544,14.793,276,42694,322125,110948132
13391330,2337,Lipase increased,10024574,PT,15.752,10.233,36,419149,21446,110872596
13366504,4975,Hyperchlorhydria,10020601,PT,12.022,11.088,6,843488,3565,110466168
13452876,1202,Sciatic nerve injury,10039670,PT,21.226,20.582,6,9163,782,111303276
