id,struct_id,concept_id,relationship_name,concept_name,umls_cui,snomed_full_name,cui_semantic_type,snomed_conceptid,doid
157431,1704,21000732,contraindication,Hypocalcemia,C0020598,Hypocalcemia,T046,5291005.0,
175298,5516,21000594,indication,Diabetes mellitus type 2,C0011860,Diabetes mellitus type 2,T047,44054006.0,DOID:9352
136281,1334,21002198,contraindication,Acute hepatitis,C0267797,Acute hepatitis,T047,37871000.0,
150318,2823,21000476,indication,"Langerhans cell histiocytosis, disseminated",C0023381,"Langerhans cell histiocytosis, disseminated",T047,118614007.0,
172891,4928,21003458,indication,Ovulation induction,C0029967,Ovulation induction,T061,61285001.0,
146376,184,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
143751,1043,21001469,contraindication,Disorder of coronary artery,C1956346,Disorder of coronary artery,T047,414024009.0,
173136,5091,21003399,indication,Renal transplant rejection,C0238217,Renal transplant rejection,T046,236570004.0,
144129,3742,21001563,contraindication,Bradycardia,C0428977,Bradycardia,T046,48867003.0,
152738,1188,21003292,contraindication,Liver function tests abnormal,C0151766,Liver function tests abnormal,T033,166603001.0,
148870,489,21001432,contraindication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
133341,1209,21001588,contraindication,Heart failure,C0018801,Heart failure,T047,84114007.0,DOID:6000
174823,4924,40249066,indication,Unresectable urothelial carcinoma,C0007138,Transitional cell carcinoma,T191,27090000.0,DOID:2671
160791,1261,21009232,off-label use,Ehrlichiosis,C0085399,Ehrlichiosis,T047,77361002.0,
167236,52,21001960,indication,Toothache,C0040460,Toothache,T184,27355003.0,
163328,3487,21006266,contraindication,Varicella-zoster virus infection,C0586989,Varicella-zoster virus infection,T047,309465005.0,
148806,4199,21013442,contraindication,Chronic idiopathic constipation,C0267509,Chronic idiopathic constipation,T047,82934008.0,
169848,1277,21001077,contraindication,Disorder of autonomic nervous system,C1145628,Disorder of autonomic nervous system,T047,15241006.0,
140392,299,21000701,contraindication,Hypercholesterolemia,C0020443,Hypercholesterolemia,T047,13644009.0,
159800,2677,21001206,contraindication,Angle-closure glaucoma,C0017605,Angle-closure glaucoma,T047,392291006.0,DOID:13550
148242,546,21001812,indication,Bacterial infection due to Serratia,C0085394,Bacterial infection due to Serratia,T047,71120004.0,
165791,160,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
156436,2728,21002279,contraindication,Kidney stone,C0022650,Kidney stone,T047,95570007.0,
132824,2733,21001432,indication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
160875,2727,21001669,off-label use,Vasculitis,C0042384,Vasculitis,T047,31996006.0,DOID:865
147637,1574,21001914,contraindication,Decreased respiratory function,C0235063,Decreased respiratory function,T046,80954004.0,
175645,4190,21003446,contraindication,"Pregnancy, function",C0032961,"Pregnancy, function",T040,289908002.0,
160662,499,21001770,indication,Allergic rhinitis,C2607914,Allergic rhinitis,T047,61582004.0,
138568,1572,21002475,off-label use,Endometriosis,C0014175,Endometriosis,T047,129103003.0,
159210,1353,21003053,contraindication,Seizure disorder,C0014544,Seizure disorder,T047,128613002.0,
133966,1334,21001521,contraindication,Partial atrioventricular block,C1621824,Partial atrioventricular block,T047,195039008.0,
139904,2512,21002282,contraindication,Recurrent Calcium Renal Calculi,,,,,
153932,2742,21003146,contraindication,Weight gain finding,C0043094,Weight gain finding,T033,8943002.0,
155295,1395,21000436,off-label use,Hypercalcemia associated with Sarcoidosis,,,,,
134654,1768,21001860,indication,Asthma,C0004096,Asthma,T047,195967001.0,DOID:2841
146365,1393,21003205,indication,Cough,C0010200,Cough,T184,49727002.0,
154858,1659,21001116,contraindication,Migraine,C0149931,Migraine,T047,37796009.0,DOID:6364
140875,2373,21001860,contraindication,Asthma,C0004096,Asthma,T047,195967001.0,DOID:2841
149677,2428,21001709,contraindication,Low blood pressure,C0020649,Low blood pressure,T033,45007003.0,
147550,1402,21000750,contraindication,Body fluid retention,C0268000,Body fluid retention,T046,43498006.0,
162861,328,21002758,contraindication,Blister,C1579830,Blister,T033,417237009.0,
159528,2286,21001772,indication,Vasomotor rhinitis,C0035460,Vasomotor rhinitis,T047,8229003.0,DOID:4730
145773,4355,21000716,contraindication,Gout,C0018099,Gout,T047,90560007.0,DOID:13189
164503,2370,21000594,contraindication,Diabetes mellitus type 2,C0011860,Diabetes mellitus type 2,T047,44054006.0,DOID:9352
159746,2013,21002035,contraindication,Peptic ulcer,C0030920,Peptic ulcer,T047,13200003.0,DOID:750
142001,768,21000886,contraindication,Leukopenia,C0023530,Leukopenia,T047,84828003.0,DOID:615
136946,277,21000197,contraindication,Infectious mononucleosis,C0021345,Infectious mononucleosis,T047,271558008.0,DOID:8568
165103,239,21000004,contraindication,Lumbar puncture,C0037943,Lumbar puncture,T061,277762005.0,
151853,2725,21006006,contraindication,Arginosuccinate Lyase Deficiency,,,,,
151032,1874,21002098,contraindication,Inflammatory bowel disease,C0021390,Inflammatory bowel disease,T047,24526004.0,DOID:0050589
168352,623,21003253,contraindication,Retention of urine,C0080274,Retention of urine,T033,267064002.0,
136634,2834,21013835,contraindication,Gastrectomy,C0017118,Gastrectomy,T061,53442002.0,
168860,2754,21003337,contraindication,Disorder of mucous membrane,C0151785,Disorder of mucous membrane,T047,95351003.0,
158091,1792,21001022,contraindication,Depressive disorder,C0011581,Depressive disorder,T048,35489007.0,
147665,2621,21003292,contraindication,Liver function tests abnormal,C0151766,Liver function tests abnormal,T033,166603001.0,
147182,2100,21001173,contraindication,Retinal disorder,C0035309,Retinal disorder,T047,29555009.0,DOID:5679
166737,760,21002781,indication,Keratoconjunctivitis sicca,C0022575,Keratoconjunctivitis sicca,T047,302896008.0,DOID:12895
165971,550,21003438,indication,Prevention of Perioperative Infection,,,,,
167025,1095,21001629,contraindication,Cerebrovascular accident,C0038454,Cerebrovascular accident,T047,230690007.0,
135698,749,21001005,contraindication,Substance abuse,C0740858,Substance abuse,T048,66214007.0,
132811,2090,21000241,indication,African trypanosomiasis,C0041228,African trypanosomiasis,T047,27031003.0,DOID:10112
168156,408,21001594,contraindication,Disorder of cardiovascular system,C0007222,Disorder of cardiovascular system,T047,49601007.0,DOID:1287
135420,2462,21002231,contraindication,Gastrointestinal hemorrhage,C0017181,Gastrointestinal hemorrhage,T046,74474003.0,
167390,1635,21013484,contraindication,Cardiovascular event risk,C1273410,Cardiovascular event risk,T033,395112001.0,
144467,1783,21002775,contraindication,Systemic lupus erythematosus,C0024141,Systemic lupus erythematosus,T047,55464009.0,DOID:9074
132582,311,21002805,indication,Rheumatoid arthritis,C0003873,Rheumatoid arthritis,T047,69896004.0,DOID:7148
156645,3535,21000700,contraindication,Primary hyperoxaluria,C0020501,Primary hyperoxaluria,T047,17901006.0,DOID:2977
155939,546,21001817,indication,Proteus pneumonia,C1260917,Proteus pneumonia,T047,195888009.0,
166888,2331,21001868,contraindication,Acute exacerbation of asthma,C0347950,Acute exacerbation of asthma,T047,708038006.0,
175242,5000,40249629,indication,Cardiovascular disease,C0007222,Disorder of cardiovascular system,T047,49601007.0,DOID:1287
138835,1579,21001574,indication,Ventricular arrhythmia,C0085612,Ventricular arrhythmia,T046,44103008.0,
159536,4296,21002963,off-label use,Neonatal thyrotoxicosis,C0158983,Neonatal thyrotoxicosis,T019,13795004.0,DOID:12573
142288,2148,21001005,contraindication,Substance abuse,C0740858,Substance abuse,T048,66214007.0,
156280,2611,21000235,off-label use,Malaria,C0024530,Malaria,T047,61462000.0,DOID:12365
166279,197,21000198,indication,Trachoma,C0040592,Trachoma,T047,2576002.0,DOID:11265
155524,3527,21003116,contraindication,Sensation Disturbance of Genitals,,,,,
149316,1981,21001809,indication,Pneumonia due to Escherichia coli,C0276089,Pneumonia due to Escherichia coli,T047,51530003.0,
172258,3267,40249064,indication,Antiseptic preparation,C0443072,Antiseptic preparation,T121,261276004.0,
134210,2187,21000105,indication,Proteus septicemia,C0577690,Proteus septicemia,T047,300986008.0,
165342,191,21003253,contraindication,Retention of urine,C0080274,Retention of urine,T033,267064002.0,
152770,4288,21000985,contraindication,Suicidal thoughts,C0424000,Suicidal thoughts,T033,6471006.0,
144893,2422,21003278,contraindication,Hyperglycemia,C0020456,Hyperglycemia,T047,80394007.0,DOID:4195
157275,4528,21007034,contraindication,Anemia due to enzyme deficiency,C0272053,Anemia due to enzyme deficiency,T047,111577008.0,
145365,1583,21001128,contraindication,Intracerebral Mass,,,,,
134751,2245,21002089,indication,Ulcerative colitis,C0009324,Ulcerative colitis,T047,64766004.0,DOID:8577
155805,859,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
167569,4519,21002198,contraindication,Acute hepatitis,C0267797,Acute hepatitis,T047,37871000.0,
143019,802,21001385,indication,Infective otitis media,C0729586,Infective otitis media,T047,312218008.0,
174702,1982,21001116,off-label use,Migraine,C0149931,Migraine,T047,37796009.0,DOID:6364
136366,1440,21001240,contraindication,Blurring of visual image,C0344232,Blurring of visual image,T184,111516008.0,
168894,2006,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
171463,144,21000980,contraindication,Psychiatric Disturbance,,,,,
153771,2132,21001578,contraindication,Chronic heart failure,C0264716,Chronic heart failure,T047,48447003.0,
158213,1960,21001869,indication,Asthma management,C1318955,Asthma management,T058,406162001.0,
149873,1154,21002231,contraindication,Gastrointestinal hemorrhage,C0017181,Gastrointestinal hemorrhage,T046,74474003.0,
150207,2725,21000155,contraindication,Uncontrolled Bacterial Infections,,,,,
171970,774,21000447,off-label use,Ovarian Germ Cell Tumor Carcinoma,,,,,
174658,1264,21004236,off-label use,Intractable hiccups,C0744898,Chronic hiccups,T047,716771000.0,
148878,1567,21001706,contraindication,Orthostatic hypotension,C0020651,Orthostatic hypotension,T033,28651003.0,
145303,2712,21004247,contraindication,Acute cerebrovascular insufficiency,C0265115,Acute cerebrovascular insufficiency,T047,29322000.0,
151604,4189,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
173736,5327,40249369,indication,Metastatic urothelial carcinoma,C4288754,Metastatic urothelial carcinoma,T191,458321000124102.0,
151405,836,21000950,contraindication,Mania,C0338831,Mania,T048,231494001.0,
143511,824,21001578,contraindication,Chronic heart failure,C0264716,Chronic heart failure,T047,48447003.0,
152102,2382,21010769,contraindication,Jaundice,C0022346,Jaundice,T046,18165001.0,
173306,5211,40249214,indication,Secondary malignant neoplasm of stomach,C0686068,Secondary malignant neoplasm of stomach,T191,94606003.0,
153973,2373,21001471,contraindication,Coronary arteriosclerosis,C0010054,Coronary arteriosclerosis,T047,53741008.0,DOID:3393
140756,1440,21004635,contraindication,Sepsis of the newborn,C0456103,Sepsis of the newborn,T047,206376005.0,
173499,5321,40249350,indication,Acute lymphoblastic leukemia,C1531702,Acute lymphoblastic leukemia,T191,413440007.0,
138322,1982,21000897,contraindication,Neutropenic disorder,C0027947,Neutropenic disorder,T047,303011007.0,DOID:1227
145541,1421,21000746,contraindication,Dehydration,C0011175,Dehydration,T047,34095006.0,
137452,1277,21001412,indication,Myocardial Perfusion Imaging Adjunct,,,,,
150266,4350,21000753,contraindication,Hyperkalemia,C0020461,Hyperkalemia,T033,14140009.0,
169855,4293,21000723,indication,Hypomagnesemia,C0151723,Hypomagnesemia,T033,190855004.0,
157040,616,21013964,contraindication,Hypocomplementemic urticarial vasculitis,C0343206,Hypocomplementemic urticarial vasculitis,T047,239945009.0,
171748,1832,21000604,contraindication,Diabetes mellitus,C0011849,Diabetes mellitus,T047,73211009.0,DOID:9351
165661,2481,21000050,indication,Tularemia,C0041351,Tularemia,T047,19265001.0,
159609,2282,21002241,contraindication,Malabsorption States,,,,,
135664,591,21001328,contraindication,Leber's optic atrophy,C0917796,Leber's optic atrophy,T047,58610003.0,DOID:705
132470,5201,21002630,indication,Atopic dermatitis,C0011615,Atopic dermatitis,T047,24079001.0,DOID:3310
162817,842,21001775,indication,Nasal congestion,C0027424,Nasal congestion,T184,68235000.0,
146696,1878,21001706,contraindication,Orthostatic hypotension,C0020651,Orthostatic hypotension,T033,28651003.0,
141241,279,21002301,indication,Klebsiella cystitis,C0520775,Klebsiella cystitis,T047,60867007.0,
175317,5465,40249666,contraindication,Addison's disease,C0001403,Addison's disease,T047,363732003.0,DOID:13774
173461,5293,21002896,contraindication,Osteoporosis,C0029456,Osteoporosis,T047,64859006.0,DOID:11476
146897,854,21000499,indication,Insulinoma,C0021670,Insulinoma,T191,302822000.0,DOID:3892
142378,463,21001211,contraindication,Glaucoma,C0017601,Glaucoma,T047,23986001.0,DOID:1686
143125,2994,21000505,contraindication,Pheochromocytoma,C0031511,Pheochromocytoma,T191,302835009.0,
168632,348,21004204,indication,Disorder of musculoskeletal system,C0026857,Disorder of musculoskeletal system,T047,928000.0,DOID:17
148189,4609,21001176,contraindication,Thrombosis of retinal vein,C1527411,Thrombosis of retinal vein,T047,46085004.0,
143096,861,21001469,contraindication,Disorder of coronary artery,C1956346,Disorder of coronary artery,T047,414024009.0,
149449,2657,21004212,indication,Subacute Stent Thrombosis Prevention,,,,,
143662,2392,21003223,contraindication,Nausea,C0027497,Nausea,T184,422587007.0,
154579,1845,21001130,contraindication,Brain damage,C0270611,Brain damage,T037,2470005.0,
134589,824,21001284,indication,Blepharoconjunctivitis,C0005743,Blepharoconjunctivitis,T047,68659002.0,DOID:2456
173619,5329,21001594,contraindication,Disorder of cardiovascular system,C0007222,Disorder of cardiovascular system,T047,49601007.0,DOID:1287
165928,4106,21001999,off-label use,Gastroesophageal reflux disease,C0017168,Gastroesophageal reflux disease,T047,235595009.0,DOID:8534
132724,4979,40249204,indication,HER2-positive carcinoma of breast,C1960398,HER2-positive carcinoma of breast,T191,427685000.0,
155208,1213,21001071,contraindication,Neuroleptic malignant syndrome,C0027849,Neuroleptic malignant syndrome,T047,15244003.0,DOID:14464
147957,4523,21001689,contraindication,Thrombotic thrombocytopenic purpura,C0034155,Thrombotic thrombocytopenic purpura,T047,78129009.0,DOID:10772
143058,128,21000701,contraindication,Hypercholesterolemia,C0020443,Hypercholesterolemia,T047,13644009.0,
170339,2712,21001528,contraindication,Wolff-Parkinson-White pattern,C0043202,Wolff-Parkinson-White pattern,T047,74390002.0,DOID:384
163322,4116,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
156997,164,21000753,contraindication,Hyperkalemia,C0020461,Hyperkalemia,T033,14140009.0,
138015,779,21001116,contraindication,Migraine,C0149931,Migraine,T047,37796009.0,DOID:6364
151030,1874,21001855,contraindication,Pulmonary emphysema,C0034067,Pulmonary emphysema,T047,87433001.0,
173376,5244,21000193,indication,Chronic hepatitis C,C0524910,Chronic hepatitis C,T047,128302006.0,
138761,2489,21003069,contraindication,Fever,C0015967,Fever,T033,386661006.0,
161869,609,21013899,contraindication,Poor metabolizer due to cytochrome p450 CYP2D6 variant,C1828413,Poor metabolizer due to cytochrome p450 CYP2D6 variant,T047,423629005.0,
166643,659,21013404,off-label use,Ventilator-acquired pneumonia,C1701940,Ventilator-acquired pneumonia,T047,429271009.0,
163729,3317,21000897,contraindication,Neutropenic disorder,C0027947,Neutropenic disorder,T047,303011007.0,DOID:1227
157873,2872,21000742,contraindication,Metabolic acidosis,C0220981,Metabolic acidosis,T046,59455009.0,
149321,463,21001999,contraindication,Gastroesophageal reflux disease,C0017168,Gastroesophageal reflux disease,T047,235595009.0,DOID:8534
158012,395,21001204,indication,Ocular hypertension,C0028840,Ocular hypertension,T047,4210003.0,DOID:9282
170542,4118,21000584,contraindication,Hypothyroidism,C0020676,Hypothyroidism,T047,40930008.0,DOID:1459
142149,2331,21013818,contraindication,Ultrarapid metabolizer due to cytochrome p450 CYP2D6 variant,C1827786,Ultrarapid metabolizer due to cytochrome p450 CYP2D6 variant,T047,422681000.0,
164310,1057,21002508,indication,Menopausal flushing,C0600142,Menopausal flushing,T184,198436008.0,
171475,734,21002591,contraindication,Infection of skin AND/OR subcutaneous tissue,C0178299,Infection of skin AND/OR subcutaneous tissue,T047,19824006.0,
165386,594,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
173314,1856,40249130,indication,Essential hypertension,C0085580,Essential hypertension,T047,59621000.0,DOID:10825
171342,1059,21000775,contraindication,Hepatic porphyria,C0162533,Hepatic porphyria,T047,55056006.0,DOID:3133
146354,1358,21000846,contraindication,Hemophilia,C0684275,Hemophilia,T047,90935002.0,
144167,276,21001149,contraindication,Myasthenia gravis,C0026896,Myasthenia gravis,T047,91637004.0,DOID:437
158681,2445,21001709,contraindication,Low blood pressure,C0020649,Low blood pressure,T033,45007003.0,
161040,4061,21001855,contraindication,Pulmonary emphysema,C0034067,Pulmonary emphysema,T047,87433001.0,
169038,228,21001614,contraindication,Congenital long QT syndrome,C1141890,Congenital long QT syndrome,T047,442917000.0,
142826,875,21000750,contraindication,Body fluid retention,C0268000,Body fluid retention,T046,43498006.0,
166561,2696,21000594,indication,Diabetes mellitus type 2,C0011860,Diabetes mellitus type 2,T047,44054006.0,DOID:9352
144742,814,21003174,indication,Sneezing,C0037383,Sneezing,T033,76067001.0,
156250,1280,21000285,indication,Gonorrhea of rectum,C0275665,Gonorrhea of rectum,T047,42746002.0,
138656,2801,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
166322,2840,21000530,contraindication,Malignant tumor of cervix,C0007847,Malignant tumor of cervix,T191,363354003.0,DOID:4362
149931,2809,21000496,contraindication,"Leukemia, disease",C0023418,"Leukemia, disease",T191,93143009.0,DOID:1240
153561,2149,21002114,contraindication,Constipation,C0009806,Constipation,T184,14760008.0,DOID:2089
165879,432,21002089,contraindication,Ulcerative colitis,C0009324,Ulcerative colitis,T047,64766004.0,DOID:8577
132687,5000,21000701,indication,Hypercholesterolemia,C0020443,Hypercholesterolemia,T047,13644009.0,
135484,4459,21000083,indication,Streptococcal tonsillitis,C0275804,Streptococcal tonsillitis,T047,41582007.0,
155185,2699,21003446,contraindication,"Pregnancy, function",C0032961,"Pregnancy, function",T040,289908002.0,
152504,4122,21000897,contraindication,Neutropenic disorder,C0027947,Neutropenic disorder,T047,303011007.0,DOID:1227
133167,625,21003376,contraindication,Anaphylaxis,C0002792,Anaphylaxis,T046,39579001.0,
158814,4307,21002105,contraindication,Intestinal obstruction,C1258215,Intestinal obstruction,T047,81060008.0,DOID:8437
139324,4505,21000604,contraindication,Diabetes mellitus,C0011849,Diabetes mellitus,T047,73211009.0,DOID:9351
136321,960,21001525,contraindication,Bundle branch block,C0006384,Bundle branch block,T047,6374002.0,
150007,3096,21004382,contraindication,Primary biliary cirrhosis,C0008312,Primary biliary cirrhosis,T047,31712002.0,DOID:12236
170702,3128,21003292,contraindication,Liver function tests abnormal,C0151766,Liver function tests abnormal,T033,166603001.0,
158354,229,21011074,indication,Percutaneous coronary intervention,C1532338,Percutaneous coronary intervention,T061,415070008.0,
148610,854,21002262,contraindication,Uremia,C0041948,Uremia,T047,44730006.0,DOID:4676
172012,380,21001550,indication,Atrial fibrillation,C0004238,Atrial fibrillation,T047,49436004.0,DOID:0060224
167255,1024,21003052,contraindication,Abnormal vasomotor function,C0232367,Abnormal vasomotor function,T033,70670009.0,
148942,484,21001514,contraindication,Hypertrophic cardiomyopathy,C0007194,Hypertrophic cardiomyopathy,T047,233873004.0,DOID:11984
151706,4454,21000528,contraindication,Family history of malignant neoplasm of breast,C1261325,Family history of malignant neoplasm of breast,T033,429740004.0,
144865,547,21002424,indication,Peptococcus Pelvic Inflammatory Disease,,,,,
142396,2392,21012460,off-label use,Moderate to Severe Alzheimer's Type Dementia,,,,,
140957,2497,21002361,contraindication,Benign prostatic hyperplasia,C1739363,Benign prostatic hyperplasia,T047,266569009.0,
153266,2439,21003282,contraindication,Proteinuria,C0033687,Proteinuria,T033,29738008.0,DOID:576
157449,348,21001494,off-label use,Pericarditis,C0031046,Pericarditis,T047,3238004.0,DOID:1787
161850,564,21002879,indication,Streptococcus Osteomyelitis,,,,,
149619,2806,21013543,off-label use,Diastolic heart failure,C1135196,Diastolic heart failure,T047,418304008.0,DOID:9775
137320,1817,21000842,contraindication,Anemia,C0002871,Anemia,T047,271737000.0,DOID:2355
166085,1059,21000789,contraindication,Obesity,C0028754,Obesity,T047,414916001.0,DOID:9970
143837,1962,21002213,contraindication,Disorder of gallbladder,C0016977,Disorder of gallbladder,T047,39621005.0,DOID:0060262
149725,527,21000132,indication,Infection due to Escherichia coli,C0014836,Infection due to Escherichia coli,T047,71057007.0,
138468,2758,21002866,off-label use,Neuralgia,C0027796,Neuralgia,T184,16269008.0,
147071,1030,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
153318,509,21001005,contraindication,Substance abuse,C0740858,Substance abuse,T048,66214007.0,
156691,197,21000320,off-label use,Oropharyngeal Candidiasis,,,,,
166246,1402,21003263,indication,Urinary Tract Irritation,,,,,
133886,1959,21000512,contraindication,Malignant neoplasm of liver,C0345904,Malignant neoplasm of liver,T191,93870000.0,DOID:3571
142474,2514,21000009,off-label use,Cholera,C0008354,Cholera,T047,63650001.0,DOID:1498
161814,4621,21001679,contraindication,Thrombophlebitis,C0040046,Thrombophlebitis,T047,64156001.0,DOID:3875
162757,1892,21013539,contraindication,Intrathecal injection of chemotherapeutic agent,C0394560,Intrathecal injection of chemotherapeutic agent,T061,171765004.0,
144150,1663,21002491,indication,Dysmenorrhea,C0013390,Dysmenorrhea,T046,266599000.0,
140449,2459,21000725,contraindication,Hypophosphatemia,C0085682,Hypophosphatemia,T046,4996001.0,
149044,584,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
148683,132,21000566,contraindication,Neoplasm of brain,C0006118,Neoplasm of brain,T191,126952004.0,DOID:1319
139525,2031,21002475,contraindication,Endometriosis,C0014175,Endometriosis,T047,129103003.0,
169721,1865,21003446,contraindication,"Pregnancy, function",C0032961,"Pregnancy, function",T040,289908002.0,
151089,2424,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
133705,4380,21001450,contraindication,Myocardial infarction in recovery phase,C1633725,Myocardial infarction in recovery phase,T201,418044006.0,
148259,1482,21003446,contraindication,"Pregnancy, function",C0032961,"Pregnancy, function",T040,289908002.0,
143895,4487,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
137951,1402,21001086,contraindication,Spastic paralysis,C0085621,Spastic paralysis,T046,78403003.0,
159757,2076,21001432,contraindication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
145313,2621,21000388,off-label use,Capillaria infection,C0006897,Capillaria infection,T047,52979002.0,DOID:12474
142985,4621,21001469,contraindication,Disorder of coronary artery,C1956346,Disorder of coronary artery,T047,414024009.0,
132734,1021,40249178,indication,Diabetic neuropathy,C0011882,Diabetic neuropathy,T047,230572002.0,DOID:9743
154638,2806,21001432,indication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
142660,2770,21003068,contraindication,Sleep apnea,C0037315,Sleep apnea,T047,73430006.0,DOID:0050847
142477,2525,21000838,contraindication,Aplastic anemia,C0002874,Aplastic anemia,T047,306058006.0,DOID:12449
147793,1767,21003053,contraindication,Seizure disorder,C0014544,Seizure disorder,T047,128613002.0,
133508,1583,21003452,contraindication,Breastfeeding (mother),C1623040,Breastfeeding (mother),T033,413712001.0,
142303,2284,21003046,contraindication,Stupor,C0085628,Stupor,T033,89458003.0,
136941,1883,21002196,contraindication,Hepatic failure,C0085605,Hepatic failure,T047,59927004.0,
133624,2777,21002139,indication,Complicated Bacteroides Peritonitis,,,,,
175860,1569,40249883,indication,Otitis media caused by Serratia spp.,C1698510,Bacterial otitis media,T047,703469002.0,
134616,2543,21005181,contraindication,Esophageal dysmotility,C0014858,Esophageal dysmotility,T047,266434009.0,DOID:9192
160574,2187,21002602,indication,Rhinoscleroma,C0035468,Rhinoscleroma,T047,72409005.0,DOID:11336
132920,4844,21000732,indication,Hypocalcemia,C0020598,Hypocalcemia,T046,5291005.0,
143141,4137,21000882,contraindication,Agranulocytosis,C0001824,Agranulocytosis,T047,17182001.0,DOID:12987
171466,124,21000746,contraindication,Dehydration,C0011175,Dehydration,T047,34095006.0,
133646,3659,21002383,off-label use,Impotence,C0242350,Impotence,T047,397803000.0,
158971,1386,21013864,contraindication,Acute Thromboembolic Stroke,,,,,
145178,2958,21000659,indication,Diagnostic Test for Gonadotropin Deficiency,,,,,
153676,1884,21001435,contraindication,Hypertensive urgency,C0745138,Hypertensive urgency,T047,443482000.0,
132699,4987,21000893,indication,Congenital neutropenia,C0340970,Congenital neutropenia,T019,89655007.0,
146361,1385,21001502,contraindication,Severe Aortic Valve Stenosis,,,,,
146710,593,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
165985,988,21002104,contraindication,Paralytic ileus,C0030446,Paralytic ileus,T047,55525008.0,DOID:8442
139588,1826,21001432,contraindication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
145739,2228,21013725,contraindication,Intraoperative floppy iris syndrome,C1688637,Intraoperative floppy iris syndrome,T047,418801006.0,
151778,4278,21001532,contraindication,Heart block,C0018794,Heart block,T047,233916004.0,
152619,1751,21001887,contraindication,Pleural Effusions,,,,,
171186,4203,21003277,contraindication,Azotemia,C0242528,Azotemia,T047,445009001.0,
165394,1569,21002591,indication,Infection of skin AND/OR subcutaneous tissue,C0178299,Infection of skin AND/OR subcutaneous tissue,T047,19824006.0,
152377,783,21002622,indication,Complicated Skin and Skin Structure Streptococcus Pyogenes Infection,,,,,
136686,4296,21001432,contraindication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
143475,4293,21000596,contraindication,Ketoacidosis in diabetes mellitus,C0011880,Ketoacidosis in diabetes mellitus,T047,420422005.0,DOID:1837
137604,1422,21002196,contraindication,Hepatic failure,C0085605,Hepatic failure,T047,59927004.0,
171982,1569,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
135549,499,21013442,contraindication,Chronic idiopathic constipation,C0267509,Chronic idiopathic constipation,T047,82934008.0,
172105,349,21000591,indication,Thyroiditis,C0040147,Thyroiditis,T047,82119001.0,DOID:7166
154242,1813,21000292,indication,Granuloma inguinale,C0018190,Granuloma inguinale,T047,28867007.0,DOID:9113
133809,565,21002301,indication,Klebsiella cystitis,C0520775,Klebsiella cystitis,T047,60867007.0,
151136,547,21002450,indication,Staphylococcus Endometritis,,,,,
148703,962,21005429,indication,Seasonal allergic rhinitis,C0018621,Seasonal allergic rhinitis,T047,367498001.0,
167206,2872,21001876,contraindication,Severe chronic obstructive pulmonary disease,C0730607,Severe chronic obstructive pulmonary disease,T047,313299006.0,
151992,3174,21013564,contraindication,Atrophic gastritis,C0017154,Atrophic gastritis,T047,84568007.0,DOID:8929
133687,4246,21001299,indication,Infective blepharitis,C0729587,Infective blepharitis,T047,312219000.0,
156710,4244,21002077,contraindication,Appendicitis,C0003615,Appendicitis,T047,74400008.0,DOID:8337
158778,2725,21000633,indication,Primary adrenocortical insufficiency,C0001403,Primary adrenocortical insufficiency,T047,373662000.0,
142973,2727,21001882,indication,Aspiration pneumonitis,C1761609,Aspiration pneumonitis,T047,155597006.0,
143909,1937,21013872,off-label use,Essential tremor,C3543433,Essential tremor,T047,609558009.0,DOID:4990
163553,2742,21002361,contraindication,Benign prostatic hyperplasia,C1739363,Benign prostatic hyperplasia,T047,266569009.0,
145965,842,21002114,contraindication,Constipation,C0009806,Constipation,T184,14760008.0,DOID:2089
